param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 2.6606254859808485 2.360337858926109 3.0776355327909175 2.432121210038242 2.6837944643417817 0.32987999361705694 2.432121210038242
tkin1 2.8948706155872945 2.143580630884274 3.312019106198198 3.408592577033011 2.797181058452738 0.5201167754874337 3.408592577033011
cdmol1 17.78835515333887 17.20011995451358 18.396270904449445 18.254405865346694 17.797620979192356 0.5389473141511294 18.254405865346694
ff1 -0.9547198267556386 -1.5017772722891027 -0.4724953065748846 -1.3235095606549523 -0.9790147386312003 0.4528954393969596 -1.3235095606549523
xmol1 -1.3544684718876727 -1.4448052497874333 -1.2308232385074727 -1.4506778125635582 -1.3265623379324463 0.1430519224070303 -1.4506778125635582
lum1 2.3979400396347046 2.3979400396347046 2.3979400396347046 2.3979400396347046 2.3979400396347046 1.4901161193847656e-08 2.3979400396347046
press1 5.452991872276666 5.082644288580993 5.9117049127708245 5.8407137870712535 5.480975522794521 0.3850353988055844 5.8407137870712535
bacd1 16.823382929013704 16.68765321703578 16.939242213393108 16.930896304691743 16.818606240561124 0.11165148767805926 16.930896304691743
k1mol0 2.175467658984607 2.0256479570697885 2.2874522841574634 2.2371531771889774 2.123950116851316 0.2665973850761686 2.2371531771889774
k2mol0 1.765530945850515 1.6838542292655219 1.8479067071394475 1.7619005603880085 1.7665105270920398 0.07618677969983804 1.7619005603880085
k3mol0 1.1940809733059647 0.9554511897643028 1.4522054893030991 1.3569150637534164 1.2099145550810602 0.22139448436957085 1.3569150637534164
k1mol1 0.14146610642556154 0.13111655498124591 0.1518101958433479 0.1409615403878199 0.14134707110197836 0.009712601886274748 0.1409615403878199
k2mol1 0.16552139082121622 0.13290895423335092 0.22965589435101183 0.17846898966581848 0.18678876550462553 0.07747737691614465 0.17846898966581848
k3mol1 0.09075217421390974 0.06324354963848614 0.17225686845477345 0.11774490406257777 0.12574757758252936 0.10676278307321876 0.11774490406257777
mass1 7.308680626557006 7.172950914579083 7.42453991093641 7.416194002235045 7.303903938104426 0.11165148767805926 7.416194002235045
