param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 2.5538219395643558 2.2880030414354358 2.9378626454693206 2.327527357010391 2.6382175933953187 0.4639020215683053 2.327527357010391
tkin1 2.8717455342783627 2.151682404776647 3.3168289613632838 3.3251656481273866 2.7501791542498113 0.5756326548134475 3.3251656481273866
cdmol1 18.09116149268104 17.61798114253594 18.573523176825628 18.242987769216533 18.094726384966762 0.4790755968858307 18.242987769216533
ff1 -1.358910267186745 -1.771095211867269 -0.9349081633189411 -1.4978349894532577 -1.3517273545408428 0.4143393390085603 -1.4978349894532577
xmol1 -1.48 -1.48 -1.48 -1.48 -1.479999999999999 6.664001874625056e-08 -1.48
lum1 3.0648322105407715 3.0648322105407715 3.0648322105407715 3.0648322105407715 3.0648322105407715 0.0 3.0648322105407715
press1 5.3933754238385605 5.037601435223945 5.7049526060238165 5.6526930051377775 5.388396747645126 0.33917811468631004 5.6526930051377775
bacd1 16.73542372107199 16.665610743831408 16.81850769288709 16.745152779763274 16.742999030425885 0.07837139321568527 16.745152779763274
k1mol0 0.46775624216131223 0.43878535338176305 0.49588041314600917 0.46908480813293524 0.4673641034947911 0.028181913050882832 0.46908480813293524
k2mol0 0.3833305242042432 0.36237143641781117 0.4049628769558257 0.381051954574112 0.3837894578733459 0.0214525671880084 0.381051954574112
k3mol0 0.23568182932983242 0.19149223449978128 0.2844026723473778 0.2546278782358453 0.23687013508515173 0.04665870651799573 0.2546278782358453
k1mol1 0.01972281285096281 0.017402339268383672 0.022290622789343253 0.020381035735477733 0.01985106703665426 0.0023781966582894216 0.020381035735477733
k2mol1 0.0217340225123693 0.01650834205860484 0.030087750576766645 0.022933035064276835 0.023221771637920576 0.006999778459485319 0.022933035064276835
k3mol1 0.011129448202231057 0.007681113897636228 0.01884909598361163 0.01306827053551917 0.013084321004572014 0.006795157811132185 0.01306827053551917
mass1 7.573991032367871 7.504178055127291 7.657075004182971 7.583720091059156 7.581566341721768 0.07837139321568527 7.583720091059156
