param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 3.5494304778015158 2.7924895079023795 5.636533231141608 3.5495380289612886 4.0225440758939905 1.232625702911383 3.5495380289612886
tkin1 1.4374039323423715 0.9837933337854424 2.6733498406365563 1.4240793301273844 1.7112031005010317 0.7656267876181663 1.4240793301273844
cdmol1 18.78688228972911 18.412823784089138 19.343639899399736 18.779930323632325 18.85743464242594 0.42362867465852727 18.779930323632325
ff1 -1.2735543438494765 -1.7916196083723173 -0.839528543898753 -1.2685713345015066 -1.3019747303654485 0.4230457621471704 -1.2685713345015066
xmol1 -1.48 -1.48 -1.48 -1.48 -1.480000000000002 nan -1.48
lum1 3.274157762527466 3.274157762527466 3.274157762527466 3.274157762527466 3.274157762527466 0.0 3.274157762527466
press1 5.539335181164685 5.057495711545653 6.624611504627489 4.9736173590886725 5.733747176395026 0.7176769117503493 4.9736173590886725
bacd1 17.55550562797128 17.488737079155413 17.615947993263738 17.51135898913082 17.55545991206049 0.06817832151708243 17.51135898913082
k1mol0 0.8715050785616815 0.8284663377073804 0.9136504541929141 0.8674701541141687 0.8712540561952862 0.042275700747297466 0.8674701541141687
k2mol0 0.7282274554580699 0.6917964116203578 0.7616901721320124 0.7457010517354096 0.7270763507573514 0.0347069921233786 0.7457010517354096
k3mol0 0.5114851371394833 0.42285572539460664 0.5896452982177671 0.4640695923841823 0.5065136141974597 0.08151548043261114 0.4640695923841823
k1mol1 0.06653602377258233 0.06177891587067935 0.07140852844979598 0.06659584537174612 0.06657257767912007 0.004840271129455498 0.06659584537174612
k2mol1 0.08956751258202325 0.07386879275738613 0.11049690830476959 0.08766297768594736 0.09200058303606232 0.019410203535395527 0.08766297768594736
k3mol1 0.04522572739667157 0.030579525427039383 0.07099459449947006 0.037807689884590816 0.05102585418933742 0.024850298504507592 0.037807689884590816
mass1 8.394072939267161 8.327304390451296 8.45451530455962 8.349926300426702 8.394027223356371 0.06817832151708243 8.349926300426702
