param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 5.316489535450292 3.922550119379347 6.111796057867772 6.201987029147774 5.130404575694729 0.9284527007243054 6.201987029147774
tkin1 1.167945625584122 1.0221921383593568 1.4723028449256528 1.0690024792154866 1.23588375105098 0.2557003370596285 1.0690024792154866
cdmol1 18.257462947706067 18.01340429670793 18.57527493080207 18.125808151304096 18.331297504412948 0.4213948862028934 18.125808151304096
ff1 -1.0367651319497704 -1.3073938669929632 -0.8141990815101168 -0.9027481036805431 -1.074807810818992 0.28898573516584397 -0.9027481036805431
xmol1 -1.48 -1.48 -1.48 -1.48 -1.4799999999999947 1.1733186057227569e-07 -1.48
lum1 2.9395192861557007 2.9395192861557007 2.9395192861557007 2.9395192861557007 2.9395192861557007 nan 2.9395192861557007
press1 6.462023563619427 5.262063093457391 7.294338985399624 7.270989508363261 6.366288326745705 0.8694384795840144 7.270989508363261
bacd1 17.222675758748622 17.1667786083079 17.318582719468843 17.22306004762355 17.256489693593938 0.15720667613706446 17.22306004762355
k1mol0 0.916243245924255 0.8644956284585277 0.9610092863310127 0.9243523781030132 0.9147224302199755 0.048300097690023 0.9243523781030132
k2mol0 0.8869057381706508 0.8462531666199826 0.9267036962157276 0.8871981412243293 0.8865021473897055 0.04067656959543437 0.8871981412243293
k3mol0 0.6483148806732412 0.5183166800033091 0.7650699110785473 0.6496362023939568 0.6452521107744866 0.11987220001330555 0.6496362023939568
k1mol1 0.059773856403684676 0.05670626685014046 0.06307249390776606 0.059734505419432773 0.059850609027508966 0.0031934697519771303 0.059734505419432773
k2mol1 0.10357938965591063 0.08351328366782151 0.13569284475514165 0.100604165985985 0.1096944441152135 0.02978251540822883 0.100604165985985
k3mol1 0.062022478751501096 0.03647184727677475 0.12308626683005301 0.06020987949397486 0.08291812815001512 0.06581258724422699 0.06020987949397486
mass1 8.061243070044505 8.005345919603783 8.157150030764726 8.061627358919434 8.09505700488982 0.15720667613706446 8.061627358919434
