    0.563384470343589783E+01    0.305748486518859863E+01    0.197042548656463623E+02   -0.407477796077728271E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.869132956862449646E+01    0.192967770695686340E+02    0.285187553696100736E+03    0.457442714421983737E+03    0.468790737277618916E+03    0.153785275250504370E+02    0.589705877360076514E+02    0.123028220200403496E+03   -0.179311978316591680E+08   -0.621460743175560815E+01    1
    0.564530336856842041E+01    0.296203488111495972E+01    0.193555799126625061E+02   -0.452328443527221680E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.860733824968338013E+01    0.189032514691352844E+02    0.161000356400112537E+03    0.312895475634238892E+03    0.336540858972265028E+03    0.791238051400816111E+01    0.305519527697451565E+02    0.647248254357313471E+02   -0.783920287242168654E+07   -0.621660743175561681E+01    1
    0.567967426776885986E+01    0.298584395647048950E+01    0.199723413586616516E+02   -0.680361986160278320E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.866551822423934937E+01    0.192919793725013733E+02    0.192639614143750237E+03    0.213139408366676435E+03    0.212721897282706436E+03    0.158591585245998115E+02    0.572198940580862043E+02    0.107362975242881177E+03   -0.472350222008098848E+07   -0.621860743175561392E+01    1
    0.385965168476104736E+01    0.210241568088531494E+01    0.195573586225509644E+02   -0.102227032184600830E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.596206736564636230E+01    0.194551315903663635E+02    0.103129634716815289E+03    0.100521758896390082E+03    0.994153873362096761E+02    0.901692821547021026E+02    0.870872470941995829E+02    0.845583978137872521E+02   -0.326649057566157123E+07   -0.622060743175561814E+01    1
    0.468557411432266235E+01    0.233912581205368042E+01    0.194431790709495544E+02   -0.292610049247741699E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.702469992637634277E+01    0.191505690217018127E+02    0.116027840288108763E+03    0.114855326963580438E+03    0.113478898278264552E+03    0.473185594707480490E+02    0.951265158073861841E+02    0.102467468795737531E+03   -0.221442791761591239E+07   -0.622260743175562414E+01    1
    0.323493596911430359E+01    0.262074166536331177E+01    0.190989759564399719E+02   -0.467794775962829590E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.585567763447761536E+01    0.186311811804771423E+02    0.858234097165483547E+02    0.765939874811576402E+02    0.693398659455922370E+02    0.452616315528939523E+02    0.415494285135670580E+02    0.369517458501805365E+02   -0.139612172591426526E+07   -0.622460743175562925E+01    1
    0.586682164669036865E+01    0.186019361019134521E+01    0.191821604967117310E+02   -0.468213558197021484E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.772701525688171387E+01    0.191353391408920288E+02    0.658534849042041941E+02    0.639232191571825368E+02    0.615979222805378370E+02    0.553672040087562820E+02    0.639052631967451319E+02    0.617864598651306451E+02   -0.123660606749957614E+07   -0.622660743175562548E+01    1
    0.225859901309013367E+01    0.227875858545303345E+01    0.193992447853088379E+02   -0.644597411155700684E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.453735759854316711E+01    0.193347850441932678E+02    0.117930558764938382E+03    0.115085742654380653E+03    0.110258175921313011E+03    0.438015474477084723E+02    0.388188089267922152E+02    0.324998688994018821E+02   -0.122598679895542329E+07   -0.622860743175562526E+01    1
    0.425722238421440125E+01    0.249911832809448242E+01    0.178123608231544495E+02   -0.255200564861297607E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.675634071230888367E+01    0.175571602582931519E+02    0.526865044969330967E+02    0.115463569230781474E+03    0.124076106877928311E+03    0.229149066173119698E+01    0.972938930332523455E+01    0.191753983356798265E+02   -0.101284580259350431E+07   -0.623060743175562948E+01    1
    0.562088158726692200E+01    0.323724079132080078E+01    0.198874440789222717E+02   -0.117298722267150879E+01   -0.147999999999999998E+01    0.100000000000000000E+01    0.885812237858772278E+01    0.187144568562507629E+02    0.592150526732328757E+02    0.113407669764248027E+03    0.121196473608329001E+03    0.207611909361192959E+01   -0.384135748206786829E+02    0.124083702619496950E+16   -0.100953572194595356E+07   -0.623260743175562393E+01    1
    0.638320937752723694E+01    0.196400403976440430E+01    0.192416048049926758E+02   -0.174521684646606445E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.834721341729164124E+01    0.190670831203460693E+02    0.630073023536907684E+02    0.615553978606727270E+02    0.597957163783513295E+02    0.460394231173140298E+02    0.611472588096400074E+02    0.599830588935794609E+02   -0.891137353331130580E+06   -0.623460743175563081E+01    1
    0.233134132623672485E+01    0.294808471202850342E+01    0.189319011569023132E+02   -0.246713697910308838E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.527942603826522827E+01    0.186851874589920044E+02    0.613641550657171493E+02    0.503605364934528197E+02    0.213273019083434328E+02    0.377420717352485653E+02    0.290672313469186498E+02    0.244720023757001250E+02   -0.805741355885213939E+06   -0.623660743175562082E+01    1
    0.394047549366950989E+01    0.235915082693099976E+01    0.186240112781524658E+02   -0.449412345886230469E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.629962632060050964E+01    0.181745989322662354E+02    0.784488755825434936E+02    0.743274672638953717E+02    0.732615858021760289E+02    0.136646003392419519E+02    0.326479491724634130E+02    0.350177589556860838E+02   -0.675241597432660521E+06   -0.623860743175562416E+01    1
    0.511498290300369263E+01    0.268183398246765137E+01    0.191909885406494141E+02   -0.818374693393707275E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.779681688547134399E+01    0.183726138472557068E+02    0.625621476506392824E+02    0.755060402680129243E+02    0.754300784568780927E+02    0.472026694391782975E+01    0.175623707343708126E+02    0.333320427259598304E+02   -0.540531143390532001E+06   -0.624060743175563726E+01    1
    0.625751650333404541E+01    0.189631545543670654E+01    0.182013580203056335E+02   -0.721916556358337402E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.815383195877075195E+01    0.181291663646697998E+02    0.674349531458345126E+02    0.659360222520993915E+02    0.637257343240493128E+02    0.102384601724618758E+02    0.295382539963168149E+02    0.431725971540203801E+02   -0.501745938050615252E+06   -0.624260743175562549E+01    1
