 5.000e+00  3.880e+00  1.642e+00 
 5.000e+00  3.910e+00  1.641e+00 
 5.000e+00  3.940e+00  1.639e+00 
 5.000e+00  3.970e+00  1.639e+00 
 5.000e+00  4.000e+00  1.638e+00 
 5.155e+00  1.000e+00  5.954e+00 
 5.155e+00  1.030e+00  5.832e+00 
 5.155e+00  1.060e+00  5.714e+00 
 5.155e+00  1.090e+00  5.593e+00 
 5.155e+00  1.120e+00  5.472e+00 
 5.155e+00  1.150e+00  5.354e+00 
 5.155e+00  1.180e+00  5.237e+00 
 5.155e+00  1.210e+00  5.118e+00 
 5.155e+00  1.240e+00  5.004e+00 
 5.155e+00  1.270e+00  4.889e+00 
 5.155e+00  1.300e+00  4.776e+00 
 5.155e+00  1.330e+00  4.663e+00 
 5.155e+00  1.360e+00  4.554e+00 
 5.155e+00  1.390e+00  4.444e+00 
 5.155e+00  1.420e+00  4.336e+00 
 5.155e+00  1.450e+00  4.236e+00 
 5.155e+00  1.480e+00  4.135e+00 
 5.155e+00  1.510e+00  4.033e+00 
 5.155e+00  1.540e+00  3.937e+00 
 5.155e+00  1.570e+00  3.842e+00 
 5.155e+00  1.600e+00  3.748e+00 
 5.155e+00  1.630e+00  3.660e+00 
 5.155e+00  1.660e+00  3.572e+00 
 5.155e+00  1.690e+00  3.487e+00 
 5.155e+00  1.720e+00  3.403e+00 
 5.155e+00  1.750e+00  3.323e+00 
 5.155e+00  1.780e+00  3.248e+00 
 5.155e+00  1.810e+00  3.172e+00 
 5.155e+00  1.840e+00  3.100e+00 
 5.155e+00  1.870e+00  3.029e+00 
 5.155e+00  1.900e+00  2.961e+00 
 5.155e+00  1.930e+00  2.896e+00 
 5.155e+00  1.960e+00  2.833e+00 
 5.155e+00  1.990e+00  2.772e+00 
 5.155e+00  2.020e+00  2.713e+00 
 5.155e+00  2.050e+00  2.657e+00 
 5.155e+00  2.080e+00  2.602e+00 
 5.155e+00  2.110e+00  2.550e+00 
 5.155e+00  2.140e+00  2.501e+00 
 5.155e+00  2.170e+00  2.453e+00 
 5.155e+00  2.200e+00  2.407e+00 
 5.155e+00  2.230e+00  2.363e+00 
 5.155e+00  2.260e+00  2.320e+00 
 5.155e+00  2.290e+00  2.280e+00 
 5.155e+00  2.320e+00  2.241e+00 
 5.155e+00  2.350e+00  2.204e+00 
 5.155e+00  2.380e+00  2.169e+00 
 5.155e+00  2.410e+00  2.135e+00 
 5.155e+00  2.440e+00  2.104e+00 
 5.155e+00  2.470e+00  2.073e+00 
 5.155e+00  2.500e+00  2.044e+00 
 5.155e+00  2.530e+00  2.017e+00 
 5.155e+00  2.560e+00  1.991e+00 
 5.155e+00  2.590e+00  1.966e+00 
 5.155e+00  2.620e+00  1.943e+00 
 5.155e+00  2.650e+00  1.921e+00 
 5.155e+00  2.680e+00  1.900e+00 
 5.155e+00  2.710e+00  1.881e+00 
 5.155e+00  2.740e+00  1.862e+00 
 5.155e+00  2.770e+00  1.844e+00 
 5.155e+00  2.800e+00  1.828e+00 
 5.155e+00  2.830e+00  1.812e+00 
 5.155e+00  2.860e+00  1.798e+00 
 5.155e+00  2.890e+00  1.784e+00 
 5.155e+00  2.920e+00  1.770e+00 
 5.155e+00  2.950e+00  1.759e+00 
 5.155e+00  2.980e+00  1.748e+00 
 5.155e+00  3.010e+00  1.737e+00 
 5.155e+00  3.040e+00  1.728e+00 
 5.155e+00  3.070e+00  1.718e+00 
 5.155e+00  3.100e+00  1.710e+00 
 5.155e+00  3.130e+00  1.701e+00 
 5.155e+00  3.160e+00  1.693e+00 
 5.155e+00  3.190e+00  1.687e+00 
 5.155e+00  3.220e+00  1.681e+00 
 5.155e+00  3.250e+00  1.675e+00 
 5.155e+00  3.280e+00  1.669e+00 
 5.155e+00  3.310e+00  1.664e+00 
 5.155e+00  3.340e+00  1.659e+00 
 5.155e+00  3.370e+00  1.655e+00 
 5.155e+00  3.400e+00  1.651e+00 
 5.155e+00  3.430e+00  1.647e+00 
 5.155e+00  3.460e+00  1.644e+00 
 5.155e+00  3.490e+00  1.641e+00 
 5.155e+00  3.520e+00  1.638e+00 
 5.155e+00  3.550e+00  1.635e+00 
 5.155e+00  3.580e+00  1.632e+00 
 5.155e+00  3.610e+00  1.630e+00 
 5.155e+00  3.640e+00  1.629e+00 
 5.155e+00  3.670e+00  1.627e+00 
 5.155e+00  3.700e+00  1.624e+00 
 5.155e+00  3.730e+00  1.623e+00 
 5.155e+00  3.760e+00  1.621e+00 
 5.155e+00  3.790e+00  1.620e+00 
 5.155e+00  3.820e+00  1.618e+00 
 5.155e+00  3.850e+00  1.618e+00 
 5.155e+00  3.880e+00  1.616e+00 
 5.155e+00  3.910e+00  1.615e+00 
 5.155e+00  3.940e+00  1.615e+00 
 5.155e+00  3.970e+00  1.614e+00 
 5.155e+00  4.000e+00  1.613e+00 
 5.314e+00  1.000e+00  5.766e+00 
 5.314e+00  1.030e+00  5.649e+00 
 5.314e+00  1.060e+00  5.534e+00 
 5.314e+00  1.090e+00  5.418e+00 
 5.314e+00  1.120e+00  5.299e+00 
 5.314e+00  1.150e+00  5.186e+00 
 5.314e+00  1.180e+00  5.071e+00 
 5.314e+00  1.210e+00  4.959e+00 
 5.314e+00  1.240e+00  4.848e+00 
 5.314e+00  1.270e+00  4.738e+00 
 5.314e+00  1.300e+00  4.629e+00 
 5.314e+00  1.330e+00  4.521e+00 
 5.314e+00  1.360e+00  4.414e+00 
 5.314e+00  1.390e+00  4.314e+00 
 5.314e+00  1.420e+00  4.210e+00 
 5.314e+00  1.450e+00  4.112e+00 
 5.314e+00  1.480e+00  4.014e+00 
 5.314e+00  1.510e+00  3.919e+00 
 5.314e+00  1.540e+00  3.825e+00 
 5.314e+00  1.570e+00  3.734e+00 
 5.314e+00  1.600e+00  3.645e+00 
 5.314e+00  1.630e+00  3.559e+00 
 5.314e+00  1.660e+00  3.476e+00 
 5.314e+00  1.690e+00  3.394e+00 
 5.314e+00  1.720e+00  3.315e+00 
 5.314e+00  1.750e+00  3.237e+00 
 5.314e+00  1.780e+00  3.164e+00 
 5.314e+00  1.810e+00  3.093e+00 
 5.314e+00  1.840e+00  3.022e+00 
 5.314e+00  1.870e+00  2.955e+00 
 5.314e+00  1.900e+00  2.890e+00 
 5.314e+00  1.930e+00  2.829e+00 
 5.314e+00  1.960e+00  2.768e+00 
 5.314e+00  1.990e+00  2.709e+00 
 5.314e+00  2.020e+00  2.653e+00 
 5.314e+00  2.050e+00  2.599e+00 
 5.314e+00  2.080e+00  2.546e+00 
 5.314e+00  2.110e+00  2.496e+00 
 5.314e+00  2.140e+00  2.449e+00 
 5.314e+00  2.170e+00  2.403e+00 
 5.314e+00  2.200e+00  2.357e+00 
 5.314e+00  2.230e+00  2.315e+00 
 5.314e+00  2.260e+00  2.274e+00 
 5.314e+00  2.290e+00  2.236e+00 
 5.314e+00  2.320e+00  2.198e+00 
 5.314e+00  2.350e+00  2.163e+00 
 5.314e+00  2.380e+00  2.128e+00 
 5.314e+00  2.410e+00  2.097e+00 
 5.314e+00  2.440e+00  2.066e+00 
 5.314e+00  2.470e+00  2.036e+00 
 5.314e+00  2.500e+00  2.007e+00 
 5.314e+00  2.530e+00  1.980e+00 
 5.314e+00  2.560e+00  1.957e+00 
 5.314e+00  2.590e+00  1.931e+00 
 5.314e+00  2.620e+00  1.909e+00 
 5.314e+00  2.650e+00  1.887e+00 
 5.314e+00  2.680e+00  1.868e+00 
 5.314e+00  2.710e+00  1.848e+00 
 5.314e+00  2.740e+00  1.829e+00 
 5.314e+00  2.770e+00  1.813e+00 
 5.314e+00  2.800e+00  1.797e+00 
 5.314e+00  2.830e+00  1.782e+00 
 5.314e+00  2.860e+00  1.768e+00 
 5.314e+00  2.890e+00  1.754e+00 
 5.314e+00  2.920e+00  1.741e+00 
 5.314e+00  2.950e+00  1.730e+00 
 5.314e+00  2.980e+00  1.719e+00 
 5.314e+00  3.010e+00  1.709e+00 
 5.314e+00  3.040e+00  1.698e+00 
 5.314e+00  3.070e+00  1.689e+00 
 5.314e+00  3.100e+00  1.681e+00 
 5.314e+00  3.130e+00  1.674e+00 
 5.314e+00  3.160e+00  1.666e+00 
 5.314e+00  3.190e+00  1.659e+00 
 5.314e+00  3.220e+00  1.654e+00 
 5.314e+00  3.250e+00  1.648e+00 
 5.314e+00  3.280e+00  1.643e+00 
 5.314e+00  3.310e+00  1.638e+00 
 5.314e+00  3.340e+00  1.634e+00 
 5.314e+00  3.370e+00  1.629e+00 
 5.314e+00  3.400e+00  1.626e+00 
 5.314e+00  3.430e+00  1.622e+00 
 5.314e+00  3.460e+00  1.619e+00 
 5.314e+00  3.490e+00  1.615e+00 
 5.314e+00  3.520e+00  1.612e+00 
 5.314e+00  3.550e+00  1.609e+00 
 5.314e+00  3.580e+00  1.607e+00 
 5.314e+00  3.610e+00  1.605e+00 
 5.314e+00  3.640e+00  1.603e+00 
 5.314e+00  3.670e+00  1.601e+00 
 5.314e+00  3.700e+00  1.599e+00 
 5.314e+00  3.730e+00  1.598e+00 
 5.314e+00  3.760e+00  1.596e+00 
 5.314e+00  3.790e+00  1.595e+00 
 5.314e+00  3.820e+00  1.594e+00 
 5.314e+00  3.850e+00  1.593e+00 
 5.314e+00  3.880e+00  1.592e+00 
 5.314e+00  3.910e+00  1.590e+00 
 5.314e+00  3.940e+00  1.590e+00 
 5.314e+00  3.970e+00  1.589e+00 
 5.314e+00  4.000e+00  1.588e+00 
 5.478e+00  1.000e+00  5.584e+00 
 5.478e+00  1.030e+00  5.474e+00 
 5.478e+00  1.060e+00  5.363e+00 
 5.478e+00  1.090e+00  5.250e+00 
 5.478e+00  1.120e+00  5.139e+00 
 5.478e+00  1.150e+00  5.027e+00 
 5.478e+00  1.180e+00  4.919e+00 
 5.478e+00  1.210e+00  4.810e+00 
 5.478e+00  1.240e+00  4.702e+00 
 5.478e+00  1.270e+00  4.597e+00 
 5.478e+00  1.300e+00  4.493e+00 
 5.478e+00  1.330e+00  4.387e+00 
 5.478e+00  1.360e+00  4.285e+00 
 5.478e+00  1.390e+00  4.187e+00 
 5.478e+00  1.420e+00  4.092e+00 
 5.478e+00  1.450e+00  3.995e+00 
 5.478e+00  1.480e+00  3.901e+00 
 5.478e+00  1.510e+00  3.810e+00 
 5.478e+00  1.540e+00  3.720e+00 
 5.478e+00  1.570e+00  3.633e+00 
 5.478e+00  1.600e+00  3.549e+00 
 5.478e+00  1.630e+00  3.466e+00 
 5.478e+00  1.660e+00  3.385e+00 
 5.478e+00  1.690e+00  3.307e+00 
 5.478e+00  1.720e+00  3.233e+00 
 5.478e+00  1.750e+00  3.160e+00 
 5.478e+00  1.780e+00  3.087e+00 
 5.478e+00  1.810e+00  3.019e+00 
 5.478e+00  1.840e+00  2.951e+00 
 5.478e+00  1.870e+00  2.888e+00 
 5.478e+00  1.900e+00  2.825e+00 
 5.478e+00  1.930e+00  2.765e+00 
 5.478e+00  1.960e+00  2.707e+00 
 5.478e+00  1.990e+00  2.650e+00 
 5.478e+00  2.020e+00  2.596e+00 
 5.478e+00  2.050e+00  2.545e+00 
 5.478e+00  2.080e+00  2.494e+00 
 5.478e+00  2.110e+00  2.445e+00 
 5.478e+00  2.140e+00  2.400e+00 
 5.478e+00  2.170e+00  2.355e+00 
 5.478e+00  2.200e+00  2.312e+00 
 5.478e+00  2.230e+00  2.271e+00 
 5.478e+00  2.260e+00  2.232e+00 
 5.478e+00  2.290e+00  2.194e+00 
 5.478e+00  2.320e+00  2.157e+00 
 5.478e+00  2.350e+00  2.124e+00 
 5.478e+00  2.380e+00  2.091e+00 
 5.478e+00  2.410e+00  2.059e+00 
 5.478e+00  2.440e+00  2.029e+00 
 5.478e+00  2.470e+00  2.001e+00 
 5.478e+00  2.500e+00  1.973e+00 
 5.478e+00  2.530e+00  1.947e+00 
 5.478e+00  2.560e+00  1.922e+00 
 5.478e+00  2.590e+00  1.899e+00 
 5.478e+00  2.620e+00  1.877e+00 
 5.478e+00  2.650e+00  1.857e+00 
 5.478e+00  2.680e+00  1.836e+00 
 5.478e+00  2.710e+00  1.818e+00 
 5.478e+00  2.740e+00  1.800e+00 
 5.478e+00  2.770e+00  1.782e+00 
 5.478e+00  2.800e+00  1.766e+00 
 5.478e+00  2.830e+00  1.752e+00 
 5.478e+00  2.860e+00  1.739e+00 
 5.478e+00  2.890e+00  1.725e+00 
 5.478e+00  2.920e+00  1.712e+00 
 5.478e+00  2.950e+00  1.701e+00 
 5.478e+00  2.980e+00  1.692e+00 
 5.478e+00  3.010e+00  1.682e+00 
 5.478e+00  3.040e+00  1.672e+00 
 5.478e+00  3.070e+00  1.662e+00 
 5.478e+00  3.100e+00  1.655e+00 
 5.478e+00  3.130e+00  1.648e+00 
 5.478e+00  3.160e+00  1.641e+00 
 5.478e+00  3.190e+00  1.634e+00 
 5.478e+00  3.220e+00  1.628e+00 
 5.478e+00  3.250e+00  1.622e+00 
 5.478e+00  3.280e+00  1.617e+00 
 5.478e+00  3.310e+00  1.612e+00 
 5.478e+00  3.340e+00  1.608e+00 
 5.478e+00  3.370e+00  1.604e+00 
 5.478e+00  3.400e+00  1.600e+00 
 5.478e+00  3.430e+00  1.597e+00 
 5.478e+00  3.460e+00  1.594e+00 
 5.478e+00  3.490e+00  1.591e+00 
 5.478e+00  3.520e+00  1.588e+00 
 5.478e+00  3.550e+00  1.585e+00 
 5.478e+00  3.580e+00  1.583e+00 
 5.478e+00  3.610e+00  1.582e+00 
 5.478e+00  3.640e+00  1.579e+00 
 5.478e+00  3.670e+00  1.578e+00 
 5.478e+00  3.700e+00  1.575e+00 
 5.478e+00  3.730e+00  1.574e+00 
 5.478e+00  3.760e+00  1.572e+00 
 5.478e+00  3.790e+00  1.572e+00 
 5.478e+00  3.820e+00  1.570e+00 
 5.478e+00  3.850e+00  1.570e+00 
 5.478e+00  3.880e+00  1.568e+00 
 5.478e+00  3.910e+00  1.568e+00 
 5.478e+00  3.940e+00  1.567e+00 
 5.478e+00  3.970e+00  1.566e+00 
 5.478e+00  4.000e+00  1.565e+00 
 5.648e+00  1.000e+00  5.418e+00 
 5.648e+00  1.030e+00  5.308e+00 
 5.648e+00  1.060e+00  5.203e+00 
 5.648e+00  1.090e+00  5.093e+00 
 5.648e+00  1.120e+00  4.987e+00 
 5.648e+00  1.150e+00  4.879e+00 
 5.648e+00  1.180e+00  4.773e+00 
 5.648e+00  1.210e+00  4.669e+00 
 5.648e+00  1.240e+00  4.566e+00 
 5.648e+00  1.270e+00  4.463e+00 
 5.648e+00  1.300e+00  4.360e+00 
 5.648e+00  1.330e+00  4.263e+00 
 5.648e+00  1.360e+00  4.165e+00 
 5.648e+00  1.390e+00  4.070e+00 
 5.648e+00  1.420e+00  3.976e+00 
 5.648e+00  1.450e+00  3.885e+00 
 5.648e+00  1.480e+00  3.796e+00 
 5.648e+00  1.510e+00  3.708e+00 
 5.648e+00  1.540e+00  3.622e+00 
 5.648e+00  1.570e+00  3.538e+00 
 5.648e+00  1.600e+00  3.457e+00 
 5.648e+00  1.630e+00  3.377e+00 
 5.648e+00  1.660e+00  3.301e+00 
 5.648e+00  1.690e+00  3.227e+00 
 5.648e+00  1.720e+00  3.154e+00 
 5.648e+00  1.750e+00  3.084e+00 
 5.648e+00  1.780e+00  3.015e+00 
 5.648e+00  1.810e+00  2.949e+00 
 5.648e+00  1.840e+00  2.885e+00 
 5.648e+00  1.870e+00  2.823e+00 
 5.648e+00  1.900e+00  2.762e+00 
 5.648e+00  1.930e+00  2.704e+00 
 5.648e+00  1.960e+00  2.650e+00 
 5.648e+00  1.990e+00  2.595e+00 
 5.648e+00  2.020e+00  2.543e+00 
 5.648e+00  2.050e+00  2.493e+00 
 5.648e+00  2.080e+00  2.444e+00 
 5.648e+00  2.110e+00  2.397e+00 
 5.648e+00  2.140e+00  2.353e+00 
 5.648e+00  2.170e+00  2.310e+00 
 5.648e+00  2.200e+00  2.269e+00 
 5.648e+00  2.230e+00  2.229e+00 
 5.648e+00  2.260e+00  2.190e+00 
 5.648e+00  2.290e+00  2.154e+00 
 5.648e+00  2.320e+00  2.120e+00 
 5.648e+00  2.350e+00  2.085e+00 
 5.648e+00  2.380e+00  2.054e+00 
 5.648e+00  2.410e+00  2.022e+00 
 5.648e+00  2.440e+00  1.993e+00 
 5.648e+00  2.470e+00  1.966e+00 
 5.648e+00  2.500e+00  1.939e+00 
 5.648e+00  2.530e+00  1.914e+00 
 5.648e+00  2.560e+00  1.890e+00 
 5.648e+00  2.590e+00  1.867e+00 
 5.648e+00  2.620e+00  1.847e+00 
 5.648e+00  2.650e+00  1.827e+00 
 5.648e+00  2.680e+00  1.806e+00 
 5.648e+00  2.710e+00  1.788e+00 
 5.648e+00  2.740e+00  1.771e+00 
 5.648e+00  2.770e+00  1.755e+00 
 5.648e+00  2.800e+00  1.739e+00 
 5.648e+00  2.830e+00  1.725e+00 
 5.648e+00  2.860e+00  1.711e+00 
 5.648e+00  2.890e+00  1.698e+00 
 5.648e+00  2.920e+00  1.686e+00 
 5.648e+00  2.950e+00  1.675e+00 
 5.648e+00  2.980e+00  1.666e+00 
 5.648e+00  3.010e+00  1.656e+00 
 5.648e+00  3.040e+00  1.646e+00 
 5.648e+00  3.070e+00  1.638e+00 
 5.648e+00  3.100e+00  1.630e+00 
 5.648e+00  3.130e+00  1.623e+00 
 5.648e+00  3.160e+00  1.616e+00 
 5.648e+00  3.190e+00  1.610e+00 
 5.648e+00  3.220e+00  1.603e+00 
 5.648e+00  3.250e+00  1.598e+00 
 5.648e+00  3.280e+00  1.593e+00 
 5.648e+00  3.310e+00  1.589e+00 
 5.648e+00  3.340e+00  1.584e+00 
 5.648e+00  3.370e+00  1.581e+00 
 5.648e+00  3.400e+00  1.577e+00 
 5.648e+00  3.430e+00  1.573e+00 
 5.648e+00  3.460e+00  1.570e+00 
 5.648e+00  3.490e+00  1.568e+00 
 5.648e+00  3.520e+00  1.565e+00 
 5.648e+00  3.550e+00  1.562e+00 
 5.648e+00  3.580e+00  1.560e+00 
 5.648e+00  3.610e+00  1.558e+00 
 5.648e+00  3.640e+00  1.556e+00 
 5.648e+00  3.670e+00  1.554e+00 
 5.648e+00  3.700e+00  1.552e+00 
 5.648e+00  3.730e+00  1.551e+00 
 5.648e+00  3.760e+00  1.550e+00 
 5.648e+00  3.790e+00  1.549e+00 
 5.648e+00  3.820e+00  1.548e+00 
 5.648e+00  3.850e+00  1.547e+00 
 5.648e+00  3.880e+00  1.546e+00 
 5.648e+00  3.910e+00  1.545e+00 
 5.648e+00  3.940e+00  1.544e+00 
 5.648e+00  3.970e+00  1.544e+00 
 5.648e+00  4.000e+00  1.543e+00 
 5.822e+00  1.000e+00  5.259e+00 
 5.822e+00  1.030e+00  5.153e+00 
 5.822e+00  1.060e+00  5.051e+00 
 5.822e+00  1.090e+00  4.946e+00 
 5.822e+00  1.120e+00  4.842e+00 
 5.822e+00  1.150e+00  4.739e+00 
 5.822e+00  1.180e+00  4.638e+00 
 5.822e+00  1.210e+00  4.536e+00 
 5.822e+00  1.240e+00  4.437e+00 
 5.822e+00  1.270e+00  4.341e+00 
 5.822e+00  1.300e+00  4.242e+00 
 5.822e+00  1.330e+00  4.147e+00 
 5.822e+00  1.360e+00  4.054e+00 
 5.822e+00  1.390e+00  3.962e+00 
 5.822e+00  1.420e+00  3.870e+00 
 5.822e+00  1.450e+00  3.781e+00 
 5.822e+00  1.480e+00  3.697e+00 
 5.822e+00  1.510e+00  3.611e+00 
 5.822e+00  1.540e+00  3.530e+00 
 5.822e+00  1.570e+00  3.450e+00 
 5.822e+00  1.600e+00  3.373e+00 
 5.822e+00  1.630e+00  3.295e+00 
 5.822e+00  1.660e+00  3.222e+00 
 5.822e+00  1.690e+00  3.149e+00 
 5.822e+00  1.720e+00  3.080e+00 
 5.822e+00  1.750e+00  3.012e+00 
 5.822e+00  1.780e+00  2.947e+00 
 5.822e+00  1.810e+00  2.883e+00 
 5.822e+00  1.840e+00  2.822e+00 
 5.822e+00  1.870e+00  2.762e+00 
 5.822e+00  1.900e+00  2.705e+00 
 5.822e+00  1.930e+00  2.648e+00 
 5.822e+00  1.960e+00  2.595e+00 
 5.822e+00  1.990e+00  2.543e+00 
 5.822e+00  2.020e+00  2.493e+00 
 5.822e+00  2.050e+00  2.444e+00 
 5.822e+00  2.080e+00  2.397e+00 
 5.822e+00  2.110e+00  2.352e+00 
 5.822e+00  2.140e+00  2.309e+00 
 5.822e+00  2.170e+00  2.267e+00 
 5.822e+00  2.200e+00  2.228e+00 
 5.822e+00  2.230e+00  2.189e+00 
 5.822e+00  2.260e+00  2.151e+00 
 5.822e+00  2.290e+00  2.117e+00 
 5.822e+00  2.320e+00  2.084e+00 
 5.822e+00  2.350e+00  2.051e+00 
 5.822e+00  2.380e+00  2.019e+00 
 5.822e+00  2.410e+00  1.990e+00 
 5.822e+00  2.440e+00  1.962e+00 
 5.822e+00  2.470e+00  1.934e+00 
 5.822e+00  2.500e+00  1.909e+00 
 5.822e+00  2.530e+00  1.884e+00 
 5.822e+00  2.560e+00  1.860e+00 
 5.822e+00  2.590e+00  1.838e+00 
 5.822e+00  2.620e+00  1.817e+00 
 5.822e+00  2.650e+00  1.798e+00 
 5.822e+00  2.680e+00  1.779e+00 
 5.822e+00  2.710e+00  1.760e+00 
 5.822e+00  2.740e+00  1.743e+00 
 5.822e+00  2.770e+00  1.728e+00 
 5.822e+00  2.800e+00  1.712e+00 
 5.822e+00  2.830e+00  1.699e+00 
 5.822e+00  2.860e+00  1.685e+00 
 5.822e+00  2.890e+00  1.673e+00 
 5.822e+00  2.920e+00  1.661e+00 
 5.822e+00  2.950e+00  1.650e+00 
 5.822e+00  2.980e+00  1.640e+00 
 5.822e+00  3.010e+00  1.630e+00 
 5.822e+00  3.040e+00  1.622e+00 
 5.822e+00  3.070e+00  1.613e+00 
 5.822e+00  3.100e+00  1.606e+00 
 5.822e+00  3.130e+00  1.599e+00 
 5.822e+00  3.160e+00  1.592e+00 
 5.822e+00  3.190e+00  1.585e+00 
 5.822e+00  3.220e+00  1.580e+00 
 5.822e+00  3.250e+00  1.574e+00 
 5.822e+00  3.280e+00  1.570e+00 
 5.822e+00  3.310e+00  1.565e+00 
 5.822e+00  3.340e+00  1.561e+00 
 5.822e+00  3.370e+00  1.557e+00 
 5.822e+00  3.400e+00  1.554e+00 
 5.822e+00  3.430e+00  1.551e+00 
 5.822e+00  3.460e+00  1.547e+00 
 5.822e+00  3.490e+00  1.545e+00 
 5.822e+00  3.520e+00  1.543e+00 
 5.822e+00  3.550e+00  1.540e+00 
 5.822e+00  3.580e+00  1.539e+00 
 5.822e+00  3.610e+00  1.536e+00 
 5.822e+00  3.640e+00  1.534e+00 
 5.822e+00  3.670e+00  1.533e+00 
 5.822e+00  3.700e+00  1.531e+00 
 5.822e+00  3.730e+00  1.530e+00 
 5.822e+00  3.760e+00  1.529e+00 
 5.822e+00  3.790e+00  1.528e+00 
 5.822e+00  3.820e+00  1.527e+00 
 5.822e+00  3.850e+00  1.525e+00 
 5.822e+00  3.880e+00  1.525e+00 
 5.822e+00  3.910e+00  1.524e+00 
 5.822e+00  3.940e+00  1.523e+00 
 5.822e+00  3.970e+00  1.522e+00 
 5.822e+00  4.000e+00  1.521e+00 
 6.002e+00  1.000e+00  5.111e+00 
 6.002e+00  1.030e+00  5.010e+00 
