param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 3.247658535998047 2.2640387989312236 5.326957510475898 3.1609885115674254 3.622026868866576 1.3101147131257689 3.1609885115674254
tkin1 2.0815083543468353 1.2005723137654147 2.759593276733315 1.9077137651111602 2.014084505062191 0.6841763252185262 1.9077137651111602
cdmol1 18.49110851002454 18.017973008924173 18.911041572387276 18.522992172668214 18.525492048651316 0.5494536465727117 18.522992172668214
ff1 -1.234946005136436 -1.6306001705162638 -0.8010591721624356 -1.3512210891294572 -1.2376472465129273 0.4150426555281159 -1.3512210891294572
xmol1 -1.48 -1.48 -1.48 -1.48 -1.4799999999999964 1.1348386266624791e-07 -1.48
lum1 2.2706788778305054 2.2706788778305054 2.2706788778305054 2.2706788778305054 2.2706788778305054 0.0 2.2706788778305054
press1 5.364539440562403 4.867324035064128 6.619907156769907 5.068702276678586 5.636111373928775 0.8951102687425774 5.068702276678586
bacd1 17.24406946282972 17.131281186129137 17.417403888094615 17.171771083538758 17.287844802138366 0.21497154265944401 17.171771083538758
k1mol0 2.011119745310191 1.8888422936989366 2.1249405292833674 2.0218041963753786 2.007950483452441 0.11583541257902251 2.0218041963753786
k2mol0 1.6498936793101566 1.5704391238418465 1.74616279239054 1.6725875209053858 1.6557861154164029 0.08743873922004823 1.6725875209053858
k3mol0 1.3334359877700745 1.1191467215616864 1.5552611820822 1.3701409359001244 1.3315505810312163 0.21819709956444328 1.3701409359001244
k1mol1 0.2808733874704053 0.24337281416250123 0.31901832863986346 0.2812441439945834 0.28085313966450204 0.037325811672540746 0.2812441439945834
k2mol1 0.31571095667311494 0.20070196812558 0.568422549104101 0.3140722932064947 0.3703047543809375 0.1845302714741764 0.3140722932064947
k3mol1 0.17368093259238312 0.09673565060341585 0.5160044142195241 0.18476412880733797 0.29171994285300124 0.2783314383648305 0.18476412880733797
mass1 7.3458782089001815 7.233089932199597 7.519212634165076 7.2735798296092185 7.389653548208827 0.21497154265944401 7.2735798296092185
