    0.260610913382968068E+01    0.220037918379334574E+01    0.167393817712953847E+02   -0.125519892169752723E+01    0.473821867665747387E+01    0.307843290361745181E+01    0.144285987913592724E+02   -0.943290946692938448E+00   -0.169999999999999996E+01   -0.385655680989366889E+01    0.100000000000000000E+01    0.480648831762302642E+01    0.154841828495978575E+02    0.100000000000000000E+01    0.781665158027492524E+01    0.134853078446663339E+02    0.000000000000000000E+00    0.301016326265189882E+01   -0.199887500493152359E+01    0.128077254109425231E+01    0.906820298076277620E+00    0.583987826763583184E+00    0.770130473733897508E-01    0.577320030454198732E-01    0.241096401553490720E-01    0.191205777042017448E-02    0.780775914357511105E-02    0.181861990559630433E-01    0.237582863607035979E-06    0.966512157848862889E-06    0.223681132499094333E-05    0.282668848148031104E+01
    0.233173453971402767E+01    0.269065722038384481E+01    0.169530989117264284E+02   -0.142837814838225086E+01    0.517057503336118707E+01    0.320924376414735413E+01    0.153054514381564637E+02   -0.545092436346758191E+00   -0.169999999999999996E+01   -0.288662734199336857E+01    0.100000000000000000E+01    0.502239176009787247E+01    0.155247207633441775E+02    0.100000000000000000E+01    0.837981879750854119E+01    0.147603590018097055E+02    0.000000000000000000E+00    0.335742703741066872E+01   -0.764361761534471995E+00    0.114935578478536926E+01    0.846540438501878101E+00    0.610105796206639850E+00    0.801789402105303056E-01    0.593697082861229034E-01    0.285772659922462202E-01    0.203975447946694970E-01    0.818638186840285054E-01    0.185219740184128567E+00    0.237524791467273527E-04    0.952037445698660113E-04    0.214978036390996852E-03    0.288981398712094384E+01
    0.611785163487252870E+01    0.215549731775451781E+01    0.185541546112057816E+02   -0.211509657615276359E+01    0.261293033805810992E+01    0.275435006228107104E+01    0.137108003531073344E+02   -0.143739516400994582E+01   -0.169999999999999996E+01   -0.105343680391079930E+01    0.100000000000000000E+01    0.827334895262704606E+01    0.164390580350530193E+02    0.100000000000000000E+01    0.536728040033918141E+01    0.122734051890973888E+02    0.000000000000000000E+00   -0.290606855228786465E+01   -0.416565284595563057E+01    0.111165956551282297E+01    0.112163304677691311E+01    0.110091889338226423E+01    0.775629965999630050E-01    0.263223186285334421E+00    0.464764226906603295E+00    0.260358959357590404E-02    0.287863209693766872E-02    0.148661751485043916E-02    0.215029909334755163E-03    0.262477480631824434E-03    0.142306187662341805E-03    0.295486103511917531E+01
    0.299271316686461564E+01    0.210906297715857072E+01    0.168622812649341682E+02   -0.142133954126903550E+01    0.472348487770223802E+01    0.333422041363252841E+01    0.122549881578328677E+02   -0.117743006791335425E+01   -0.169999999999999996E+01   -0.304899581526164720E+01    0.100000000000000000E+01    0.510177614402318635E+01    0.154409417236651336E+02    0.100000000000000000E+01    0.805770529133476643E+01    0.110775580899195134E+02    0.000000000000000000E+00    0.295592914731158007E+01   -0.436338363374562022E+01    0.133300821861049990E+01    0.104798627365880925E+01    0.777367033372230787E+00    0.681475341786090122E-01    0.808825572509185853E-01    0.429428010146629610E-01    0.519462836695753261E-05    0.212078545534307667E-04    0.496201322770022340E-04    0.413855563472934477E-08    0.168413360822292567E-07    0.391325125699154979E-07    0.306961330568343627E+01
    0.273256031991011294E+01    0.675788038935619340E+00    0.176725133642612491E+02   -0.105026820323241799E+01    0.547277726951401355E+01    0.219179337137729480E+01    0.164103898555670327E+02   -0.157137766465108619E+01   -0.169999999999999996E+01   -0.289686918141000360E+01    0.100000000000000000E+01    0.340834835884573240E+01    0.166222451610288324E+02    0.100000000000000000E+01    0.766457064089130835E+01    0.148390121909159465E+02    0.000000000000000000E+00    0.425622228204557551E+01   -0.178323297011288595E+01    0.154803782779437238E+00    0.864335965530298594E-01    0.164957770832864087E-01    0.831647249603915673E-01    0.209670946296199798E-01    0.621085602601274931E-03    0.115208461069589457E+00    0.417744699313811862E+00    0.801146867149031605E+00    0.137128654989909592E-03    0.516747778341940613E-03    0.105308153166776600E-02    0.313314406667420942E+01
    0.597933674672880944E+01    0.810121520937959083E+00    0.159804139657731543E+02   -0.372945178925737864E+00    0.464761190482342279E+01    0.313731721248962714E+01    0.137559055926673750E+02   -0.163727231620576030E+01   -0.169999999999999996E+01   -0.289051142164877550E+01    0.100000000000000000E+01    0.678945826766676852E+01    0.156074687868474165E+02    0.100000000000000000E+01    0.778492911731304993E+01    0.121186332764616154E+02    0.000000000000000000E+00    0.995470849646281408E+00   -0.348883551038580109E+01    0.138125041381743641E+01    0.977044004375156039E+00    0.390690492816275547E+00    0.778754067667622174E-01    0.693167385584455842E-01    0.143209398733218866E-01    0.822300952149015323E-04    0.338418221966569797E-03    0.798786879505561593E-03    0.943098737101660198E-07    0.386137957625343609E-06    0.904369676277148102E-06    0.323635521700265638E+01
    0.349690218291321031E+01    0.176187836336217241E+01    0.170159296636831563E+02   -0.147605315721233499E+01    0.510922701350645259E+01    0.278472946120062304E+01    0.154687431269180262E+02   -0.153613305298901470E+01   -0.169999999999999996E+01   -0.305379734983848650E+01    0.100000000000000000E+01    0.525878054627538294E+01    0.155398765064708222E+02    0.100000000000000000E+01    0.789395647470707562E+01    0.139326100739290109E+02    0.000000000000000000E+00    0.263517592843169268E+01   -0.160726643254181134E+01    0.123035553386669894E+01    0.110905758199445237E+01    0.904221095774928596E+00    0.699384609555404879E-01    0.122434075939369502E+00    0.787935455963518772E-01    0.624157571978555762E-02    0.248586393352578164E-01    0.555194707382323724E-01    0.496998197174533032E-05    0.197751741686072975E-04    0.440838564824014921E-04    0.329313954251593799E+01
    0.350756531509483160E+01    0.248161257401482649E+01    0.179835359419207634E+02   -0.216114271685745818E+01    0.396436528037955194E+01    0.339573295788859042E+01    0.123885163215485150E+02   -0.151681868902072337E+01   -0.169999999999999996E+01   -0.333043488910461694E+01    0.100000000000000000E+01    0.598917788910965854E+01    0.158223932250633048E+02    0.100000000000000000E+01    0.736009823826814191E+01    0.108716976325277912E+02    0.000000000000000000E+00    0.137092034915848338E+01   -0.495069559253551361E+01    0.126203380641555918E+01    0.113783146352064346E+01    0.105847996667111421E+01    0.698293172275858826E-01    0.184854487008599383E+00    0.188856562501880015E+00    0.718861181941383730E-05    0.345284571097533003E-04    0.954019748865078009E-04    0.293567939303188858E-08    0.137231603543697939E-07    0.379052489504428329E-07    0.335615405570666780E+01
    0.294543171618265287E+01    0.260927652378989894E+01    0.175035009760330986E+02   -0.184175962154288664E+01    0.458810675501233511E+01    0.262419886141818015E+01    0.130065553941554590E+02   -0.810504824455225314E+00   -0.169999999999999996E+01   -0.271681643859026423E+01    0.100000000000000000E+01    0.555470823997255181E+01    0.156617413544902124E+02    0.100000000000000000E+01    0.721230561643051526E+01    0.121960505697002333E+02    0.000000000000000000E+00    0.165759737645796346E+01   -0.346569078478997916E+01    0.144247435230053322E+01    0.114678150603054352E+01    0.996631730636386437E+00    0.914142927855128296E-01    0.133378491757130152E+00    0.975181762722935330E-01    0.219367055759368818E-03    0.899435868959781596E-03    0.205908005088660008E-02    0.376389313584304867E-06    0.153448647819265103E-05    0.350244720902123402E-05    0.341625263247931032E+01
    0.380813171209850143E+01    0.172301742634400501E+01    0.172823610791320874E+02   -0.152986164259845858E+01    0.407268077855936461E+01    0.215216022182404521E+01    0.130698438507195362E+02   -0.133219693295225805E+01   -0.169999999999999996E+01   -0.126430619668791344E+01    0.100000000000000000E+01    0.553114913844250644E+01    0.157524994365336291E+02    0.100000000000000000E+01    0.622484100038341026E+01    0.117376469177672789E+02    0.000000000000000000E+00    0.693691861940903820E+00   -0.401485251876635019E+01    0.127444297013193664E+01    0.121776169835400472E+01    0.108963840693930436E+01    0.880921432215357597E-01    0.200628084897304632E+00    0.168272525590735189E+00    0.241995009930275735E-03    0.935869163403431716E-03    0.146965431030732837E-02    0.116622979785629053E-04    0.456951731251034141E-04    0.759492031165788414E-04    0.345092812440065710E+01
    0.554727237286198793E+01    0.174171438246762711E+01    0.177470643161341570E+02   -0.168609356582782266E+01    0.495443592041081793E+01    0.254370451030218492E+01    0.122130988003380914E+02   -0.159532114118982005E+01   -0.169999999999999996E+01   -0.350001856032144865E+01    0.100000000000000000E+01    0.728898675532961526E+01    0.160609707503063355E+02    0.100000000000000000E+01    0.749814043071300240E+01    0.106177776591482704E+02    0.000000000000000000E+00    0.209153675383387139E+00   -0.544319309115806504E+01    0.110467173975308652E+01    0.108613006564309433E+01    0.103359532233145002E+01    0.789051242680776088E-01    0.241659819233564083E+00    0.369597370592509744E+00    0.499947700219982985E-05    0.198150932072968400E-04    0.436216429140645436E-04    0.142087726278873785E-08    0.562155514620133297E-08    0.123653900460706816E-07    0.345663075642226447E+01
    0.248880217943059767E+01    0.266299114147034377E+01    0.168064582552432427E+02   -0.130977648051889206E+01    0.522263317355299517E+01    0.339355119297386532E+01    0.145030695619369414E+02   -0.141483832466175663E+01   -0.169999999999999996E+01   -0.238050341126266307E+01    0.100000000000000000E+01    0.515179332090094100E+01    0.154966817747243510E+02    0.100000000000000000E+01    0.861618436652686093E+01    0.130882312372751848E+02    0.000000000000000000E+00    0.346439104562591993E+01   -0.240845053744916626E+01    0.151762588311550517E+01    0.111139021727670850E+01    0.795810279037643009E+00    0.802670712477622644E-01    0.716915294477876719E-01    0.363063938262924712E-01    0.314136112110197227E-03    0.126000706327115248E-02    0.285396409018180393E-02    0.117190275258745947E-05    0.469761411985977804E-05    0.106186854797813142E-04    0.353436171772018071E+01
    0.266820031113314027E+01    0.221496022909648138E+01    0.167569551585066385E+02   -0.129288491470893874E+01    0.357190883836499129E+01    0.347878274745001148E+01    0.149783179632325414E+02   -0.214931556141852464E+01   -0.169999999999999996E+01   -0.382295977404153886E+01    0.100000000000000000E+01    0.488316054022962120E+01    0.154640702437976998E+02    0.100000000000000000E+01    0.705069158581500233E+01    0.128290024018140159E+02    0.000000000000000000E+00    0.216753104558538112E+01   -0.263506784198368393E+01    0.129557167791483696E+01    0.932322520874617311E+00    0.620529415532941941E+00    0.747895880133299523E-01    0.612377961798519083E-01    0.268794186892594537E-01    0.114655385398041028E-02    0.646097632496567525E-02    0.146137754672456734E-01    0.146492285857979433E-06    0.814003601960117983E-06    0.197828401521666331E-05    0.354693392336857194E+01
    0.586602290785136660E+01    0.223071775755082058E+01    0.187964134977159354E+02   -0.223422390876553401E+01    0.260727316527680797E+01    0.311545294030348163E+01    0.168271144605202920E+02   -0.242833357282673834E+01   -0.169999999999999996E+01   -0.241631133232902062E+01    0.100000000000000000E+01    0.809674066540218718E+01    0.165621895889504032E+02    0.100000000000000000E+01    0.572272610558028916E+01    0.143987808876935546E+02    0.000000000000000000E+00   -0.237401455982189802E+01   -0.216340870125684859E+01    0.102341837918320633E+01    0.101991951292958860E+01    0.100417461478830838E+01    0.889295172794524053E-01    0.297578574870193846E+00    0.513633566031092892E+00    0.170220578803348649E+00    0.140271603172522852E+00    0.109613996735986347E+00    0.111329629212970145E-02    0.172831323877019631E-02    0.111739889153118430E-02    0.361623368579239468E+01
    0.477622063436433830E+01    0.119128384094506901E+01    0.167342783572145066E+02   -0.104649345033283669E+01    0.394326763435741334E+01    0.308720414190678216E+01    0.152832888196162564E+02   -0.232151803491684028E+01   -0.169999999999999996E+01   -0.208413186045271281E+01    0.100000000000000000E+01    0.596750447530940775E+01    0.156877849068816708E+02    0.100000000000000000E+01    0.703047177626419550E+01    0.129617707846994161E+02    0.000000000000000000E+00    0.106296730095478775E+01   -0.272601412218225470E+01    0.112758755888310747E+01    0.988323756789974528E+00    0.800632090614132985E+00    0.853732030638030825E-01    0.164510981698403946E+00    0.117610527058006967E+00    0.135122769989563882E-02    0.659635689712555120E-02    0.164026546415146565E-01    0.978721934410819231E-05    0.464797526843734602E-04    0.118858433750085849E-03    0.362713855202991686E+01
    0.263586986377052224E+01    0.207474626291957964E+01    0.168169755942855552E+02   -0.123895984272473170E+01    0.393356828917367451E+01    0.210465052884318560E+01    0.143308686439870971E+02   -0.103995035995255081E+01   -0.169999999999999996E+01   -0.193268535537394026E+01    0.100000000000000000E+01    0.471061612669010188E+01    0.155780157515608231E+02    0.100000000000000000E+01    0.603821881801686011E+01    0.132909182840345466E+02    0.000000000000000000E+00    0.132760269132675823E+01   -0.228709746752627652E+01    0.134456694653293241E+01    0.965019520184296931E+00    0.621811741039254073E+00    0.932717611558881027E-01    0.664496406008553420E-01    0.265279424586227219E-01    0.106443830833522109E-01    0.382905914172344333E-01    0.505129336037742419E-01    0.109727445152294016E-03    0.408171502125116909E-03    0.580287619334076831E-03    0.364812091114217596E+01
    0.317339659129585305E+01    0.155248589047259844E+01    0.167570451922345356E+02   -0.119710017978869709E+01    0.524899002748544952E+01    0.265485001352588590E+01    0.125206702704741222E+02   -0.106345774308096441E+01   -0.169999999999999996E+01   -0.148651742279473531E+01    0.100000000000000000E+01    0.472588248176845127E+01    0.155599450124458389E+02    0.100000000000000000E+01    0.790384004101133542E+01    0.114572125273931569E+02    0.000000000000000000E+00    0.317795755924288414E+01   -0.410273248505268207E+01    0.127036879077311760E+01    0.978819153290687138E+00    0.611110906801408227E+00    0.915300713752031231E-01    0.842889692677963459E-01    0.305206101983241489E-01    0.238652468672806522E-04    0.941821835095434990E-04    0.207114398048051140E-03    0.701009224599014970E-06    0.276584559095457548E-05    0.608036720510695039E-05    0.365713694677482293E+01
    0.377873197263810212E+01    0.248400656361606043E+01    0.183561800164128535E+02   -0.227605316057325879E+01    0.293536477163388643E+01    0.294995377583453555E+01    0.124007619121971757E+02   -0.162889738854351074E+01   -0.169999999999999996E+01   -0.388648448334768482E+01    0.100000000000000000E+01    0.626273853625416255E+01    0.160801268558395947E+02    0.100000000000000000E+01    0.588531854746842242E+01    0.107718645236536652E+02    0.000000000000000000E+00   -0.377419988785740124E+00   -0.530826233218592947E+01    0.129592780719106493E+01    0.122707998743837243E+01    0.118365290113282806E+01    0.812404273081770989E-01    0.258550043102034277E+00    0.304148483722855967E+00    0.577911238535945177E-04    0.128108749949550120E-03    0.993894521256003389E-04    0.660402838668566850E-08    0.161175895643737784E-07    0.134383752010920469E-07    0.374987518156047228E+01
    0.378038757628801747E+01    0.215559137832401593E+01    0.178765183821996700E+02   -0.198087615004724271E+01    0.518596493281358306E+01    0.340509183869083198E+01    0.168860535127149873E+02   -0.228493080828279282E+01   -0.169999999999999996E+01   -0.201359142720493489E+01    0.100000000000000000E+01    0.593597895461203340E+01    0.158956422321524276E+02    0.100000000000000000E+01    0.859105677150441593E+01    0.146011227044321945E+02    0.000000000000000000E+00    0.265507781689238254E+01   -0.129451952772023304E+01    0.119132073643086778E+01    0.115265506340635704E+01    0.110144917210362703E+01    0.795049838839126388E-01    0.224365405361146741E+00    0.242548721864565275E+00    0.100144361223648316E-01    0.402082204726451203E-01    0.915309083930132827E-01    0.900780368312194171E-04    0.361142359645902746E-03    0.817759136209687777E-03    0.383368446457100021E+01
    0.430813137030822801E+01    0.168071636941281244E+01    0.174747176669119000E+02   -0.160008786379450330E+01    0.599035861362420263E+01    0.348106059713534899E+01    0.147536330951228472E+02   -0.278331138620022900E+01   -0.169999999999999996E+01   -0.348497497342621720E+01    0.100000000000000000E+01    0.598884773972104067E+01    0.158746298031173971E+02    0.100000000000000000E+01    0.947141921075955118E+01    0.119703217089226186E+02    0.000000000000000000E+00    0.348257147103851050E+01   -0.390430809419477853E+01    0.110676441392981606E+01    0.108290632014190291E+01    0.101057862529012477E+01    0.832773042112836398E-01    0.233909774253285851E+00    0.273237958328940322E+00    0.124561180124285298E-04    0.496729497890842833E-04    0.111352391751989017E-03    0.370900142324329663E-08    0.147898902223467145E-07    0.331372596073068942E-07    0.386218191682614354E+01
    0.621961003161163539E+01    0.185508970172313381E+01    0.179614764942492684E+02   -0.177792724831993443E+01    0.629344690338604185E+01    0.274490156112950867E+01    0.149943953457232784E+02   -0.118088733724284989E+01   -0.169999999999999996E+01   -0.297024599049091753E+01    0.100000000000000000E+01    0.807469973333476965E+01    0.161835492459293349E+02    0.100000000000000000E+01    0.903834846451555052E+01    0.138135080084804294E+02    0.000000000000000000E+00    0.963648731180780871E+00   -0.237004123744890549E+01    0.117777398678765932E+01    0.117177089128654699E+01    0.112858195420910090E+01    0.800746238787248960E-01    0.255798569408504817E+00    0.417215137327300534E+00    0.302705251582021783E-02    0.118879888608665919E-01    0.259715962967018883E-01    0.294727178081384773E-05    0.115846901988589029E-04    0.253386251759901937E-04    0.389936959184308263E+01
    0.469203875470391729E+01    0.148718162015324662E+01    0.171986774914738341E+02   -0.134361727097747807E+01    0.415925726986911393E+01    0.201449485321502220E+01    0.132722458604753371E+02   -0.195479772042430211E+01   -0.169999999999999996E+01   -0.241047866916082487E+01    0.100000000000000000E+01    0.617922037485716391E+01    0.158550602204963553E+02    0.100000000000000000E+01    0.617375212308413612E+01    0.113174481400510345E+02    0.000000000000000000E+00   -0.546825177302778798E-02   -0.453761208044532083E+01    0.125699224581402724E+01    0.120123672968163420E+01    0.108700591614209774E+01    0.887101992447908855E-01    0.232586628679111923E+00    0.265042685224472330E+00    0.999610149535088636E-04    0.367640810991313083E-03    0.553958022477704496E-03    0.345890856583134026E-06    0.129057127432205586E-05    0.205403906171120007E-05    0.390791442838996517E+01
    0.387431883205742533E+01    0.172893255417106695E+01    0.173414894860005582E+02   -0.160793818523703891E+01    0.371662742478689312E+01    0.318469933198297017E+01    0.136286850585760995E+02   -0.162741581766540100E+01   -0.169999999999999996E+01   -0.159716912350695184E+01    0.100000000000000000E+01    0.560325138622849206E+01    0.157335513007635193E+02    0.100000000000000000E+01    0.690132675676986374E+01    0.120012692409106982E+02    0.000000000000000000E+00    0.129807537054137168E+01   -0.373228205985282102E+01    0.111110885846207941E+01    0.107041341747512186E+01    0.971757802961285888E+00    0.788504999001835294E-01    0.189246132541166151E+00    0.169219042794857416E+00    0.185591855902258145E-03    0.968520650813944352E-03    0.222144254459882059E-02    0.404670425321823276E-05    0.208395836163691888E-04    0.501121593128714792E-04    0.390905473356861988E+01
    0.353216092621650102E+01    0.200212893036034867E+01    0.174052459136959747E+02   -0.175276026492390735E+01    0.323382055865677653E+01    0.301947969719074472E+01    0.147226574966125217E+02   -0.211532789636681118E+01   -0.169999999999999996E+01   -0.368704097099549610E+01    0.100000000000000000E+01    0.553428985657684969E+01    0.156524856487720676E+02    0.100000000000000000E+01    0.625330025584752125E+01    0.126073296002457109E+02    0.000000000000000000E+00    0.719010399270671563E+00   -0.304515604852635668E+01    0.117630052818501496E+01    0.108247213995214087E+01    0.970620219516341809E+00    0.721294690709212982E-01    0.154118870464619195E+00    0.127401634493224558E+00    0.227350964690424453E-02    0.824291018692095354E-02    0.956177581682830791E-02    0.397730001298223207E-06    0.156883667371537445E-05    0.199440087406338635E-05    0.391941883448631101E+01
    0.638463052908522144E+01    0.891108108619222294E+00    0.162058535990506272E+02   -0.595094312886952359E+00    0.533119031859809311E+01    0.342222265053647678E+01    0.154559357043334185E+02   -0.691777743497559161E+00   -0.169999999999999996E+01   -0.218359510076343977E+01    0.100000000000000000E+01    0.727573863770444351E+01    0.156107592861636739E+02    0.100000000000000000E+01    0.875341296913456901E+01    0.147641579608358597E+02    0.000000000000000000E+00    0.147767433143012550E+01   -0.846601325327814180E+00    0.118586850369300301E+01    0.893974135496074962E+00    0.529169685773891452E+00    0.809124075463199394E-01    0.914551545264526700E-01    0.286051399991071424E-01    0.130666114694836435E-01    0.523193142094326366E-01    0.118201388845484645E+00    0.768827543823804162E-04    0.307653021371440333E-03    0.693998520780387163E-03    0.392175191354754826E+01
