    0.608918482065200806E+01    0.293805092573165894E+01    0.195436370372772217E+02   -0.122175157070159912E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.902723574638366699E+01    0.194214618802070618E+02    0.447362699281952985E+03    0.678856102132931483E+03    0.688517385329842227E+03    0.234059681200157925E+02    0.883856454967381211E+02    0.180998102392124707E+03   -0.195206357865184426E+09   -0.621460743175560815E+01    1
    0.532118147611618042E+01    0.287965780496597290E+01    0.192486688494682312E+02   -0.295654535293579102E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.820083928108215332E+01    0.192191033959388733E+02    0.401887920198556856E+03    0.702603218924534190E+03    0.732030158688026859E+03    0.218693542813766086E+02    0.846281420055492077E+02    0.177869502570444524E+03   -0.193425670679352641E+09   -0.621660743175561681E+01    1
    0.610782724618911743E+01    0.296734243631362915E+01    0.196972993016242981E+02   -0.236162960529327393E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.907516968250274658E+01    0.194611363410949707E+02    0.413523298936922458E+03    0.564987890671645346E+03    0.567252022169404654E+03    0.235876058343495174E+02    0.881850191050379379E+02    0.177589185939638611E+03   -0.149856451508741349E+09   -0.621860743175561392E+01    1
    0.463626062870025635E+01    0.247763061523437500E+01    0.194185939431190491E+02   -0.183649778366088867E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.711389124393463135E+01    0.192349441647529602E+02    0.205656072352994329E+03    0.203494030177891204E+03    0.201725086580079477E+03    0.529765849329822274E+02    0.138043117058859195E+03    0.165756566757908786E+03   -0.146000236650736392E+09   -0.622060743175561814E+01    1
    0.243695545196533203E+01    0.264971452951431274E+01    0.191319879889488220E+02   -0.176301062107086182E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.508666998147964478E+01    0.189556869268417358E+02    0.906228771409832348E+02    0.920888354476756064E+02    0.728981085237026889E+02    0.469839637294906467E+02    0.380482815055157531E+02    0.326908702392399846E+02   -0.102666464576995507E+09   -0.622260743175562414E+01    1
    0.257527911663055420E+01    0.228689801692962646E+01    0.194832959771156311E+02   -0.246259152889251709E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.486217713356018066E+01    0.192370368242263794E+02    0.921709815519527638E+02    0.905828046390575707E+02    0.880870980616508632E+02    0.418995101984169338E+02    0.371463235805377607E+02    0.329376547613655219E+02   -0.803105649063708484E+08   -0.622460743175562925E+01    1
    0.560064592957496643E+01    0.244521594047546387E+01    0.193865317106246948E+02   -0.239025056362152100E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.804586187005043030E+01    0.191475066542625427E+02    0.168636784216131673E+03    0.167483317839824338E+03    0.165868464912994114E+03    0.337446588388709472E+02    0.976409287544155120E+02    0.139108044982664012E+03   -0.646397811595720723E+08   -0.622660743175562548E+01    1
    0.641352584958076477E+01    0.263562220335006714E+01    0.186101472377777100E+02   -0.336615443229675293E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.904914805293083191E+01    0.185764856934547424E+02    0.160190045062021710E+03    0.355360931853358352E+03    0.409683032634067047E+03    0.636318168599919876E+01    0.243385221555815789E+02    0.510183546173845031E+02   -0.428603439363142923E+08   -0.622860743175562526E+01    1
    0.410557699203491211E+01    0.202461749315261841E+01    0.195992571115493774E+02   -0.515757143497467041E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.613019448518753052E+01    0.190834999680519104E+02    0.330881582891383914E+02    0.324477423222518411E+02    0.316243503648262774E+02    0.308009584074007137E+02    0.303221712321569612E+02    0.295170768737852995E+02   -0.426127830192348287E+08   -0.623060743175562948E+01    1
    0.607524698972702026E+01    0.272316128015518188E+01    0.192311072349548340E+02   -0.271409511566162109E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.879840826988220215E+01    0.189596977233886719E+02    0.221021932232115518E+03    0.295855708270017601E+03    0.296016295772244860E+03    0.128362943446987909E+02    0.474589598248955227E+02    0.941042763051729594E+02   -0.419051309367686957E+08   -0.623260743175562393E+01    1
