param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 5.36834860170165 4.334544524513727 6.161829763371929 5.304792480828162 5.264957366602215 0.8167837326597343 5.304792480828162
tkin1 1.4566905444797806 1.2006192086968477 1.9832076847394322 1.236295336573061 1.5686055841707804 0.43059252089002586 1.236295336573061
cdmol1 18.994740642329393 18.57408039825012 20.054279334983846 18.674275423474445 19.254401800724143 0.8295601351146098 18.674275423474445
ff1 -1.4261150088567485 -2.008993805266515 -1.1164524536917562 -1.1676669470290308 -1.534447004442397 0.4776497474460977 -1.1676669470290308
xmol1 -1.7 -1.7 -1.7 -1.7 -1.7000000000000024 2.9802322387695312e-08 -1.7
lum1 2.9395192861557007 2.9395192861557007 2.9395192861557007 2.9395192861557007 2.9395192861557002 2.356080457693621e-08 2.9395192861557007
press1 6.857496449149123 5.7179050270667116 7.844719046084957 6.541087817401223 6.833562950773007 0.9722784675831765 6.541087817401223
bacd1 17.58812997553818 17.443283743070534 18.045504104278464 17.506608476445415 17.71995479628174 0.36069221718828204 17.506608476445415
k1mol0 0.9261389534326059 0.8842558170880306 0.9725709389182504 0.9563726556843551 0.9279300132366443 0.04439404242799958 0.9563726556843551
k2mol0 0.878249273715662 0.8393022350043359 0.9180692315810745 0.8707273432350099 0.8784507837478753 0.03963884182091489 0.8707273432350099
k3mol0 0.7781104324642476 0.6751514988460174 0.8750065289252333 0.7307040546273502 0.7720545707463219 0.0981107645126934 0.7307040546273502
k1mol1 0.0594133255148875 0.056107027451782525 0.06268412784671946 0.059095265590048206 0.059345140105137036 0.003299601093444609 0.059095265590048206
k2mol1 0.14748436701632042 0.1082797526375496 0.19623303683065027 0.1261569046872895 0.1497973419103942 0.03912203928715135 0.1261569046872895
k3mol1 0.1590022939403755 0.06952291697436534 0.32701796330474175 0.1094356770186078 0.18437776599740296 0.1115237888654625 0.1094356770186078
mass1 8.426697286834063 8.281851054366417 8.884071415574347 8.345175787741297 8.558522107577623 0.36069221718828204 8.345175787741297
