    0.606945234537124634E+01    0.332617104053497314E+01    0.199844020605087280E+02   -0.250192701816558838E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.939562338590621948E+01    0.197342093586921692E+02    0.528816024484092054E+03    0.111856280689130858E+04    0.124728184346322291E+04    0.721163859920376371E+01    0.331409362282972637E+02    0.369856445695719103E+02   -0.595324069827844739E+09   -0.621460743175560815E+01    1
    0.516766095161437988E+01    0.297322237491607666E+01    0.193234911561012268E+02   -0.109820902347564697E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.814088332653045654E+01    0.192136702537536621E+02    0.366306794144415619E+03    0.700619015639372037E+03    0.745970545802683205E+03    0.126036872354544531E+02    0.500186996201861547E+02    0.110194899489278313E+03   -0.240128025516984016E+09   -0.621660743175561681E+01    1
    0.420853653550148010E+01    0.218000841140747070E+01    0.199852737784385681E+02   -0.135006308555603027E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.638854494690895081E+01    0.198502674698829651E+02    0.115051780450107245E+03    0.113439589896029318E+03    0.111460992397842745E+03    0.102520662961592379E+03    0.105158792959174448E+03    0.103473321016274781E+03   -0.223052364138032556E+09   -0.621860743175561392E+01    1
    0.316134205460548401E+01    0.266746574640274048E+01    0.193470993638038635E+02   -0.249729573726654053E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.582880780100822449E+01    0.190973697900772095E+02    0.118221503615692299E+03    0.159185451560587097E+03    0.109274707292562795E+03    0.783829388560967999E+02    0.689297200995826103E+02    0.611083069617524188E+02   -0.141573569088511348E+09   -0.622060743175561814E+01    1
    0.586072337627410889E+01    0.272851246595382690E+01    0.196663853526115417E+02   -0.285173892974853516E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.858923584222793579E+01    0.193812114596366882E+02    0.285122074704248462E+03    0.291967493740436339E+03    0.290567294392125177E+03    0.202199157743154778E+02    0.721880552907082347E+02    0.135248885199832671E+03   -0.637253543070326969E+08   -0.622260743175562414E+01    1
    0.496268707513809204E+01    0.213216298818588257E+01    0.196273836493492126E+02   -0.249673068523406982E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.709485006332397461E+01    0.193777105808258057E+02    0.790121790589259945E+02    0.777740964810795674E+02    0.762546314991771510E+02    0.502436420682401135E+02    0.742286781899739196E+02    0.742849546707851118E+02   -0.542614614227356240E+08   -0.622460743175562925E+01    1
    0.414818951487541199E+01    0.237526375055313110E+01    0.189660128951072693E+02   -0.927720665931701660E-01   -0.169999999999999996E+01    0.100000000000000000E+01    0.652345326542854309E+01    0.188732408285140991E+02    0.187942204505835775E+03    0.193999645562104632E+03    0.182207826972567887E+03    0.308687196227462088E+02    0.858541312375175920E+02    0.100634287414813656E+03   -0.438543576121846363E+08   -0.622660743175562548E+01    1
    0.532584637403488159E+01    0.285618668794631958E+01    0.197184154391288757E+02   -0.475964069366455078E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.818203306198120117E+01    0.192424513697624207E+02    0.231282101647577321E+03    0.251703108021373538E+03    0.251268618524058724E+03    0.134324099208325620E+02    0.504676262265667290E+02    0.995983616921648007E+02   -0.430000271576133221E+08   -0.622860743175562526E+01    1
    0.563738280534744263E+01    0.284273612499237061E+01    0.197702914476394653E+02   -0.610739707946777344E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.848011893033981323E+01    0.191595517396926880E+02    0.169062169194626904E+03    0.179623960022701141E+03    0.179084843089481552E+03    0.101452004705863938E+02    0.373215949678818362E+02    0.726092487786171148E+02   -0.224072684942409694E+08   -0.623060743175562948E+01    1
    0.367252951860427856E+01    0.223519021272659302E+01    0.183584976196289062E+02   -0.244942903518676758E-01   -0.169999999999999996E+01    0.100000000000000000E+01    0.590771973133087158E+01    0.183340033292770386E+02    0.148012184152311363E+03    0.136292190004874186E+03    0.132511546731507366E+03    0.207557315707838939E+02    0.423053982289748234E+02    0.407931409196280867E+02   -0.219486960341070443E+08   -0.623260743175562393E+01    1
