    0.234958920205935273E+01    0.330430180948926466E+01    0.165101357805931208E+02   -0.165298733558047117E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.565389101154861784E+01    0.148571484450126494E+02    0.568072242319810017E+00    0.442229232866576172E+00    0.314829861105616782E+00    0.182850337410493842E-01    0.209441899125346748E-01    0.121507428738855637E-01    0.282534088549163620E+01
    0.341803477550860579E+01    0.234892586683732985E+01    0.172137061941322642E+02   -0.221622023224339593E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.576696064234593564E+01    0.149974859618888683E+02    0.432164778070167399E+00    0.449913317478956298E+00    0.392777608423266145E+00    0.142292228616351900E-01    0.376305505067848975E-01    0.351384610692494770E-01    0.320244341502379193E+01
    0.200324690217381107E+01    0.346122332179205516E+01    0.157924040471027762E+02   -0.102490669831806080E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.546447022396586668E+01    0.147674973487847154E+02    0.579305789428881446E+00    0.391114030939596902E+00    0.221146562158506976E+00    0.150987768100534856E-01    0.115766731514231232E-01    0.549183776906010494E-02    0.328558697825148371E+01
    0.642744051211286482E+01    0.894246276934282824E+00    0.159003737916610834E+02   -0.869980188239064312E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.732168678904714731E+01    0.150303936034220200E+02    0.545140768664333142E+00    0.449225132306911523E+00    0.215439200088329619E+00    0.216383517183269050E-01    0.249029908179747329E-01    0.778926700882914998E-02    0.341465791601263247E+01
    0.263059939129112319E+01    0.248049094346872767E+01    0.154767024276922864E+02   -0.884264745831124799E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.511109033475985086E+01    0.145924376818611616E+02    0.492256870739659014E+00    0.407276965448882589E+00    0.209904282192885649E+00    0.105395968558790968E-01    0.104625797374128006E-01    0.491604183295029414E-02    0.449277062204830724E+01
    0.243341127723100792E+01    0.269792120761996301E+01    0.155127550401976144E+02   -0.869715464772577107E+00   -0.169999999999999996E+01    0.100000000000000000E+01    0.513133248485097049E+01    0.146430395754250373E+02    0.530084904161012394E+00    0.401174518758983634E+00    0.208416371791342758E+00    0.117990123434464200E-01    0.104640136925290752E-01    0.487429739986100247E-02    0.465507533950882113E+01
    0.425220454025533812E+01    0.134446016457742412E+01    0.166409969971462459E+02   -0.164578437400448507E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.559666470483276246E+01    0.149952126231417608E+02    0.372087822487486730E+00    0.371635710917028073E+00    0.300428138569787229E+00    0.172842253386350127E-01    0.372765989843174758E-01    0.275335946409330998E-01    0.480063735605013253E+01
    0.312896190448846134E+01    0.212718054205074258E+01    0.169090093412419726E+02   -0.188609826996165664E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.525614244653920437E+01    0.150229110712803156E+02    0.529569244279038731E+00    0.443517491772233707E+00    0.345116922818077543E+00    0.239307063995510619E-01    0.353436125477345695E-01    0.214349456017706164E-01    0.495193174794257729E+01
    0.291742575574057739E+01    0.275224762059457406E+01    0.170829059433940067E+02   -0.222145767200055122E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.566967337633515100E+01    0.148614482713934564E+02    0.399659727393761099E+00    0.345010538523990662E+00    0.284415998337618714E+00    0.143709350511385461E-01    0.258472647137903515E-01    0.193193890762694137E-01    0.515401918998322905E+01
    0.311485708061347299E+01    0.190980120490846583E+01    0.160865851302092757E+02   -0.143629227200208143E+01   -0.169999999999999996E+01    0.100000000000000000E+01    0.502465828552193905E+01    0.146502928582071945E+02    0.432105441392356460E+00    0.383035840420682117E+00    0.224658210418822613E+00    0.113775559864919603E-01    0.144938418392453108E-01    0.696129189904126731E-02    0.541161801840985301E+01
