param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 3.733723911161293 2.667330607295048 5.514725896357665 3.9450615916695875 3.991478737748345 1.2431300780684025 3.9450615916695875
tkin1 1.3425079786563485 1.043381947294364 2.5444553697403274 1.142515140900619 1.6650750521655073 0.6899144205762605 1.142515140900619
cdmol1 19.099235606571327 18.75068537563954 19.534506971325676 18.833148483779187 19.142478556279784 0.3851825614159458 18.833148483779187
ff1 -1.305580295283795 -1.7789325760089039 -0.9541011132694132 -1.0673631770396168 -1.3531362385198922 0.376091837340777 -1.0673631770396168
xmol1 -1.7 -1.7 -1.7 -1.7 -1.7000000000000006 4.712160915387242e-08 -1.7
lum1 3.274157762527466 3.274157762527466 3.274157762527466 3.274157762527466 3.2741577625274654 1.8250120749944284e-08 3.274157762527466
press1 5.391744936041891 4.961273087270803 6.611340152148508 5.087576732570207 5.656553789913856 0.7802537681382863 5.087576732570207
bacd1 17.77922825214303 17.712764051241113 17.855773858656008 17.76578530673957 17.789342317759882 0.09294176824185935 17.76578530673957
k1mol0 0.8788469592626034 0.8379741554765154 0.92266050253581 0.8828674152708772 0.8790979047889917 0.04272035794072591 0.8828674152708772
k2mol0 0.7163077833949105 0.6840354349254716 0.7489603428337407 0.730870357840634 0.7158712751666729 0.03303233069865394 0.730870357840634
k3mol0 0.54278176653445 0.4620864654959294 0.6120807799350083 0.4643831225037795 0.5382256774526705 0.07496373762081532 0.4643831225037795
k1mol1 0.0667731421418563 0.061869572440287096 0.07185297031360822 0.06818031387378005 0.06682467366164176 0.0048920401250112785 0.06818031387378005
k2mol1 0.0885914195545547 0.06189216698118398 0.12072631570684664 0.08905743083236782 0.09167193269116074 0.030068526823883984 0.08905743083236782
k3mol1 0.04311166025257849 0.02622122581168968 0.08220122022180838 0.032257629033223996 0.05501966630374207 0.04012635674168199 0.032257629033223996
mass1 8.617795563438914 8.551331362536995 8.69434116995189 8.604352618035453 8.627909629055765 0.09294176824185935 8.604352618035453
