    0.630533519387245178E+01    0.284080725908279419E+01    0.194331023097038269E+02   -0.165459036827087402E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.914614245295524597E+01    0.192676432728767395E+02    0.355941549314914937E+03    0.495448774593428652E+03    0.497498342055894568E+03    0.195118822426755685E+02    0.727596449175402000E+02    0.146407435735482295E+03   -0.227491447831635401E+08   -0.621460743175560815E+01    1
    0.645637682080268860E+01    0.332083898782730103E+01    0.197120007872581482E+02   -0.483048677444458008E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.977721580862998962E+01    0.192289521098136902E+02    0.183741695682802856E+03    0.501771345046451643E+03    0.673741471821873802E+03    0.686565248005891871E+01    0.269693877593119034E+02    0.589236074916934029E+02   -0.189521161345131025E+08   -0.621660743175561681E+01    1
    0.506973215937614441E+01    0.278438824415206909E+01    0.197553256154060364E+02   -0.326850950717926025E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.785412040352821350E+01    0.194284746646881104E+02    0.296299312648771433E+03    0.300256880189317883E+03    0.299314602203473498E+03    0.388783896959399229E+02    0.132766968205475905E+03    0.211117382728437747E+03   -0.106187542908583190E+08   -0.621860743175561392E+01    1
    0.597592988610267639E+01    0.283160978555679321E+01    0.191101208329200745E+02   -0.259562551975250244E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.880753967165946960E+01    0.188505582809448242E+02    0.184226709665561913E+03    0.360201999071394255E+03    0.389026960512049527E+03    0.839994582440468918E+01    0.322025428003045491E+02    0.676066366613841723E+02   -0.104811772047600579E+08   -0.622060743175561814E+01    1
    0.300244128704071045E+01    0.243162822723388672E+01    0.195055514574050903E+02   -0.320888757705688477E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.543406951427459717E+01    0.194734625816345215E+02    0.146746655212110028E+03    0.819645083700551282E+02    0.321820987537950149E+65    0.124084513521125942E+03    0.102444025758833760E+03    0.948280601085850208E+02   -0.635815390200696513E+07   -0.622260743175562414E+01    1
    0.537191197276115417E+01    0.308117109537124634E+01    0.195061686635017395E+02   -0.612016439437866211E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.845308306813240051E+01    0.188941522240638733E+02    0.134847827684162837E+03    0.277318870124161663E+03    0.303218253589501899E+03    0.140907306079827355E+01    0.339868324531021031E+02    0.157937372377319925E+02   -0.609407583238851279E+07   -0.622460743175562925E+01    1
    0.367712843418121338E+01    0.245078331232070923E+01    0.196957457065582275E+02   -0.363279640674591064E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.612791174650192261E+01    0.193324660658836365E+02    0.146735621539230294E+03    0.113030185000251493E+03    0.121131620260905805E+03    0.901122210810744093E+02    0.859965186759291811E+02    0.822274017364804024E+02   -0.465414588211537153E+07   -0.622660743175562548E+01    1
    0.612138259410858154E+01    0.260472458600997925E+01    0.192472368478775024E+02   -0.325623214244842529E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.872610718011856079E+01    0.189216136336326599E+02    0.181996511783971414E+03    0.199336262517283302E+03    0.198107833310018719E+03    0.146608301159310308E+02    0.515467794279108986E+02    0.948725326225894605E+02   -0.424741748566834256E+07   -0.622860743175562526E+01    1
    0.564457300305366516E+01    0.263747203350067139E+01    0.186280864477157593E+02   -0.385056853294372559E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.828204503655433655E+01    0.182430295944213867E+02    0.765989006163501074E+02    0.162922029605727971E+03    0.182494099424321973E+03    0.347229120760614451E+01    0.132925257336388061E+02    0.278088208854086503E+02   -0.206762103142906446E+07   -0.623060743175562948E+01    1
    0.394210869073867798E+01    0.210750132799148560E+01    0.183367678523063660E+02   -0.760066509246826172E-02   -0.147999999999999998E+01    0.100000000000000000E+01    0.604961001873016357E+01    0.183291671872138977E+02    0.122340059206651347E+03    0.117132008493436473E+03    0.114184055259541253E+03    0.259419884582778728E+02    0.555492654373654631E+02    0.568561913710590048E+02   -0.180873941697417432E+07   -0.623260743175562393E+01    1
    0.481254747509956360E+01    0.276182746887207031E+01    0.199407675862312317E+02   -0.744326591491699219E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.757437494397163391E+01    0.191964409947395325E+02    0.108225858729844248E+03    0.109757271746664088E+03    0.108297925224753413E+03    0.248449241199359427E+02    0.714359130787135683E+02    0.911460994363712302E+02   -0.153135182674785890E+07   -0.623460743175563081E+01    1
    0.243809887766838074E+01    0.248532801866531372E+01    0.190213534235954285E+02   -0.933051109313964844E-02   -0.147999999999999998E+01    0.100000000000000000E+01    0.492342689633369446E+01    0.190120229125022888E+02    0.299691672396121191E+02    0.832813990992356304E+74    0.104725698714516554E+03    0.532143573748435941E+02    0.433094595151154920E+02    0.359101484657533803E+02   -0.102309527445053507E+07   -0.623660743175562082E+01    1
    0.310415038466453552E+01    0.203749495744705200E+01    0.182192268967628479E+02   -0.370761752128601074E-01   -0.147999999999999998E+01    0.100000000000000000E+01    0.514164534211158752E+01    0.181821507215499878E+02    0.774202238442418320E+02    0.724345524083519763E+02    0.676233335641415039E+02    0.282796832827638589E+02    0.242948188201925888E+02    0.180879792425470143E+02   -0.878937520014267531E+06   -0.623860743175562416E+01    1
    0.244826096296310425E+01    0.228352880477905273E+01    0.188128092885017395E+02   -0.176608085632324219E+00   -0.147999999999999998E+01    0.100000000000000000E+01    0.473178976774215698E+01    0.186362012028694153E+02    0.745112760299223282E+02    0.715148440179951592E+02    0.670534896891258114E+02    0.250967827843411300E+02    0.200028483640649384E+02    0.154083192791099428E+02   -0.791398782448466402E+06   -0.624060743175563726E+01    1
