

    0.172992010841212565E-98    0.433112003356036610E+03    0.408921632170677185E+01    0.252495193481445312E+01    0.169924408197402954E+02   -0.287031161785125732E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.661416825652122498E+01    0.141221292018890381E+02    0.303298945421696109E-01    0.108068784242032798E+00    0.142348305051249374E+00    0.308016929017144721E-03    0.134732131532882345E-02    0.284022612446006113E-02
    0.210702812795705468E-98    0.432713596841708124E+03    0.441136169433593750E+01    0.280331176519393921E+01    0.173648217320442200E+02   -0.296819919347763062E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.721467345952987671E+01    0.143966225385665894E+02    0.251346964680308066E-01    0.111470657281164023E+00    0.204327005962288116E+00    0.277815865926607649E-03    0.116742918098516370E-02    0.278031060245683250E-02
    0.223404185646938445E-98    0.432592528937543420E+03    0.373878169059753418E+01    0.131121051311492920E+01    0.150093600153923035E+02   -0.128277379274368286E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.504999220371246338E+01    0.137265862226486206E+02    0.641403490024946704E-01    0.821309346983163380E-01    0.321483944390552542E-01    0.622109238698993002E-03    0.922995266133459910E-03    0.376550780607328470E-03
    0.245144756810730498E-98    0.432402796422301265E+03    0.263768929243087769E+01    0.226564455032348633E+01    0.159136956930160522E+02   -0.196590077877044678E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.490333384275436401E+01    0.139477949142456055E+02    0.875837145927289701E-01    0.607796581816159240E-01    0.317148883766680684E-01    0.120174764619639259E-02    0.101245346250209128E-02    0.419692247276507910E-03
    0.269799799941382213E-98    0.432207133778149739E+03    0.562675750255584717E+01    0.190077185630798340E+01    0.165330290794372559E+02   -0.242286318540573120E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.752752935886383057E+01    0.141101658940315247E+02    0.343472336529896255E-01    0.103902836792802364E+00    0.158554746948812886E+00    0.338260198588272620E-03    0.119463712386635372E-02    0.219627406743055529E-02
    0.409962728593392799E-98    0.431366361683289426E+03    0.478544563055038452E+01    0.244614917039871216E+01    0.150721713900566101E+02   -0.867660641670227051E-01   -0.200000000000000000E+01    0.100000000000000000E+01    0.723159480094909668E+01    0.149854053258895874E+02    0.152889708904811711E+00    0.607136744413644291E+00    0.132498955012311392E+01    0.137576170840966088E-02    0.545227467535209630E-02    0.119232681395503928E-01
    0.565351796291198443E-98    0.430719597811313406E+03    0.582953277230262756E+01    0.133555370569229126E+01    0.154570949077606201E+02   -0.167511624097824097E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.716508647799491882E+01    0.137819786667823792E+02    0.438642904102632750E-01    0.985256195486790276E-01    0.997299859038740938E-01    0.428500871637831960E-03    0.108435230436161427E-02    0.117055958031242057E-02
    0.991879547510706049E-98    0.429591290830618220E+03    0.412718567252159119E+01    0.304233914613723755E+01    0.151783949136734009E+02   -0.873346209526062012E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.716952481865882874E+01    0.143050487041473389E+02    0.248579719840001725E-01    0.113393581408974389E+00    0.289139577196771025E+00    0.220067344866431262E-03    0.982539118807545771E-03    0.250721494485903716E-02
    0.120497069250519947E-97    0.429198073134569142E+03    0.446058291196823120E+01    0.103952902555465698E+01    0.173103103041648865E+02   -0.212002748250961304E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.550011193752288818E+01    0.151902828216552734E+02    0.610464600462532064E-01    0.493726899156389371E-01    0.368341960716458208E-01    0.143589648195274998E-01    0.186067304291077408E-01    0.816936350271057349E-02
    0.146055263927907943E-97    0.428809353856410439E+03    0.445965540409088135E+01    0.194169145822525024E+01    0.169790881872177124E+02   -0.278960412740707397E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.640134686231613159E+01    0.141894840598106384E+02    0.459877802151758205E-01    0.971538526607226699E-01    0.104799544323746954E+00    0.578377906483132625E-03    0.209728951775528310E-02    0.360532509205455402E-02
