param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 2.809254763617067 2.461466942551898 3.3783611580619595 2.70893595217335 2.758665799089583 0.2650141836305994 2.70893595217335
tkin1 2.6484005176506322 1.6530248730813935 3.213292620135645 2.9383541405733298 2.7516026034313534 0.48443548466917824 2.9383541405733298
cdmol1 18.837608435917137 18.444545729834108 19.26210334849646 19.172651804393883 18.991591776384663 0.2869176752653946 19.172651804393883
ff1 -1.865508524572867 -2.216060501703457 -1.4925024717537838 -2.146643224695571 -1.9934546904670407 0.23256939634335577 -2.146643224695571
xmol1 -1.7 -1.7 -1.7 -1.7 -1.6999999999999984 6.322027276634104e-08 -1.7
lum1 3.0648322105407715 3.0648322105407715 3.0648322105407715 3.0648322105407715 3.0648322105407715 nan 3.0648322105407715
press1 5.49760384222874 5.105749270054524 5.865446293687042 5.64729009274668 5.510268402520935 0.29400066181144585 5.64729009274668
bacd1 17.00061115649234 16.913530512000364 17.087995549262505 17.026008579698313 16.998137085917612 0.06539324829181814 17.026008579698313
k1mol0 0.47467393887442594 0.44771749321747856 0.4986446123373851 0.4757210474628547 0.4770292264194921 0.016249119114646413 0.4757210474628547
k2mol0 0.379667639127835 0.3610817981921783 0.4013569797395081 0.38012023708489645 0.3796545321129414 0.013292521768943659 0.38012023708489645
k3mol0 0.28531271600348634 0.2381878705320427 0.3211539933363575 0.31063128984002236 0.29197340664374977 0.028097869866621022 0.31063128984002236
k1mol1 0.01959990178639201 0.016973267105154878 0.022412998011484317 0.02009757334587375 0.019616033984910054 0.0017435199957234184 0.02009757334587375
k2mol1 0.026095570964357863 0.01950377532192883 0.03404241583335319 0.029443622718644286 0.027015832944183808 0.005477564266467513 0.029443622718644286
k3mol1 0.014979683944212877 0.009402164430495472 0.024021352274837742 0.02036154573273826 0.017525951871520548 0.006157870657913011 0.02036154573273826
mass1 7.839178467788223 7.752097823296246 7.926562860558388 7.864575890994196 7.836704397213495 0.06539324829181814 7.864575890994196
