    0.517624536156654358E+01    0.277668815851211548E+01    0.196684104204177856E+02   -0.129311084747314453E-01   -0.200000000000000000E+01    0.100000000000000000E+01    0.795293352007865906E+01    0.196554793119430542E+02    0.587057544920340320E+03    0.607732686631324668E+03    0.605888425164147634E+03    0.232668144043329335E+02    0.893593214043758906E+02    0.182970150822559788E+03   -0.401084819401993975E+08   -0.621460743175560815E+01    1
    0.517765137553215027E+01    0.261368137598037720E+01    0.193760791420936584E+02   -0.281659483909606934E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.779133275151252747E+01    0.190944196581840515E+02    0.218062358980171581E+03    0.224022346734604440E+03    0.222819893064850447E+03    0.890338521561333529E+01    0.336530185748109432E+02    0.673896861005612919E+02   -0.542508058911258727E+07   -0.621660743175561681E+01    1
    0.644656154513359070E+01    0.250184148550033569E+01    0.199103817343711853E+02   -0.389327645301818848E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.894840303063392639E+01    0.195210540890693665E+02    0.136357427801375223E+03    0.135459802603400874E+03    0.134317370533251705E+03    0.203883323376263306E+02    0.635273833293660104E+02    0.100003607283414311E+03   -0.214470061564789992E+07   -0.621860743175561392E+01    1
    0.490665599703788757E+01    0.231420809030532837E+01    0.197019806504249573E+02   -0.245195209980010986E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.722086408734321594E+01    0.194567854404449463E+02    0.122418997821815964E+03    0.121168083770687318E+03    0.119632871071574911E+03    0.316481254935544634E+02    0.822760287265061265E+02    0.102518092462951316E+03   -0.194758851170274359E+07   -0.622060743175561814E+01    1
    0.563857907056808472E+01    0.249589002132415771E+01    0.178431648015975952E+02   -0.348544120788574219E-02   -0.200000000000000000E+01    0.100000000000000000E+01    0.813446909189224243E+01    0.178396793603897095E+02    0.510188991076937270E+02    0.158225051675620250E+03    0.243339217404574583E+03    0.574967021637551645E+00    0.223003082236234684E+01    0.477055970851446887E+01   -0.181192694730955735E+07   -0.622260743175562414E+01    1
    0.576669988036155701E+01    0.287720268964767456E+01    0.196861085295677185E+02   -0.806321382522583008E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.864390257000923157E+01    0.188797871470451355E+02    0.106496568518301117E+03    0.123912771788747847E+03    0.123678473090042289E+03    0.262102144285287908E+01    0.100920259489108766E+02    0.213055616689590437E+02   -0.150070526661368902E+07   -0.622460743175562925E+01    1
    0.503358054161071777E+01    0.250919646024703979E+01    0.196890994906425476E+02   -0.520335495471954346E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.754277700185775757E+01    0.191687639951705933E+02    0.102387836007562754E+03    0.101663607282487149E+03    0.100848849966777095E+03    0.120463377937574574E+02    0.405869848011116687E+02    0.653918186349509227E+02   -0.116701713324443717E+07   -0.622660743175562548E+01    1
    0.525797039270401001E+01    0.223480862379074097E+01    0.179800766706466675E+02   -0.155153453350067139E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.749277901649475098E+01    0.178249232172966003E+02    0.665454533748650334E+02    0.114873459253078593E+03    0.118861149373313367E+03    0.102980348368167918E+01    0.387505536420707886E+01    0.784945318404106018E+01   -0.106883020608273195E+07   -0.622860743175562526E+01    1
    0.485050690174102783E+01    0.215600407123565674E+01    0.199808835983276367E+02   -0.300597667694091797E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.700651097297668457E+01    0.196802859306335449E+02    0.743740003915949046E+02    0.732729048272509829E+02    0.719215602710106907E+02    0.485082645891882862E+02    0.696693193439435419E+02    0.695191699488057537E+02   -0.103589611521393375E+07   -0.623060743175562948E+01    1
    0.575062084197998047E+01    0.253460216522216797E+01    0.197168025374412537E+02   -0.591766297817230225E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.828522300720214844E+01    0.191250362396240234E+02    0.923122687193880864E+02    0.917234772106398992E+02    0.910322871786311794E+02    0.855795658150067418E+01    0.292347783908877403E+02    0.513016601535368011E+02   -0.930410534266662668E+06   -0.623260743175562393E+01    1
    0.225361841917037964E+01    0.230929481983184814E+01    0.187539258599281311E+02   -0.522832274436950684E-01   -0.200000000000000000E+01    0.100000000000000000E+01    0.456291323900222778E+01    0.187016426324844360E+02    0.865831720457746741E+02    0.824073913747159281E+02    0.758644484124200176E+02    0.151161487137052877E+02    0.104350187894610684E+02    0.624505287620762672E+01   -0.830803047748578596E+06   -0.623460743175563081E+01    1
    0.568894103169441223E+01    0.211709147691726685E+01    0.180849298834800720E+02   -0.174531877040863037E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.780603250861167908E+01    0.179103980064392090E+02    0.711884850548471491E+02    0.885841674930616847E+02    0.871122251329050528E+02    0.137225171849146155E+01    0.499322992447673197E+01    0.966798504739230502E+01   -0.727501801243003807E+06   -0.623660743175562082E+01    1
    0.554596024751663208E+01    0.265695005655288696E+01    0.176785591244697571E+02   -0.127991437911987305E-01   -0.200000000000000000E+01    0.100000000000000000E+01    0.820291030406951904E+01    0.176657599806785583E+02    0.277111675986689789E+02    0.100688440083460875E+03    0.191861482743412409E+03    0.296336662617861735E+00    0.116320878707797615E+01    0.253808661888299625E+01   -0.712297034859793843E+06   -0.623860743175562416E+01    1
    0.296292698383331299E+01    0.211612659692764282E+01    0.183538892865180969E+02   -0.921442508697509766E-01   -0.200000000000000000E+01    0.100000000000000000E+01    0.507905358076095581E+01    0.182617450356483459E+02    0.761753459484696975E+02    0.716378253414308830E+02    0.670355985581776110E+02    0.145427131041992475E+02    0.124963802814170393E+02    0.820959610720925248E+01   -0.642709270372465369E+06   -0.624060743175563726E+01    1
    0.505870559811592102E+01    0.227472239732742310E+01    0.191748306155204773E+02   -0.463721215724945068E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.733342799544334412E+01    0.187111093997955322E+02    0.674149750215962200E+02    0.666242843405678116E+02    0.656960822367518489E+02    0.689276006722592705E+01    0.229747209622298598E+02    0.376437519880917222E+02   -0.488360244343264319E+06   -0.624260743175562549E+01    1
    0.503681528568267822E+01    0.283615344762802124E+01    0.178733822703361511E+02   -0.302980184555053711E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.787296873331069946E+01    0.175704020857810974E+02    0.193479232558138037E+02    0.750124012001836888E+02    0.147038243626637438E+03    0.234345311778676069E+00    0.936286175564336576E+00    0.209955081793214893E+01   -0.388206608164074598E+06   -0.624460743175562794E+01    1
    0.623922410607337952E+01    0.258311831951141357E+01    0.196471506357192993E+02   -0.823485732078552246E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.882234242558479309E+01    0.188236649036407471E+02    0.605389370592854306E+02    0.602836885647398404E+02    0.598632792796059121E+02    0.369960170917855447E+01    0.132113617853336436E+02    0.249242647615113633E+02   -0.386854225228114927E+06   -0.624660743175561439E+01    1
    0.554451936483383179E+01    0.243349111080169678E+01    0.190105894207954407E+02   -0.674250304698944092E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.797801047563552856E+01    0.183363391160964966E+02    0.575227093980577990E+02    0.596821927836308106E+02    0.591317362343671107E+02    0.197275158693817643E+01    0.730836926176280954E+01    0.144897100890801465E+02   -0.364512076304280723E+06   -0.624860743175559463E+01    1
    0.285687136650085449E+01    0.258003270626068115E+01    0.187781628966331482E+02   -0.445817649364471436E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.543690407276153564E+01    0.183323452472686768E+02    0.512651207199931420E+02    0.505844517516633942E+02    0.404818912743481860E+02    0.138104151205851551E+02    0.121015777632520507E+02    0.938248435818742443E+01   -0.332584237460957724E+06   -0.625060743175561750E+01    1
    0.638721364736557007E+01    0.318181723356246948E+01    0.193879666924476624E+02   -0.117190593481063843E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.956903088092803955E+01    0.182160607576370239E+02    0.235458227473744373E+02    0.677161168778121265E+02    0.959199468696643009E+02    0.275441700063625450E+00    0.109045834336039404E+01    0.241449017137884780E+01   -0.323979253912417102E+06   -0.625260743175562173E+01    1
    0.349121326208114624E+01    0.210996323823928833E+01    0.195288237929344177E+02   -0.481047034263610840E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.560117650032043457E+01    0.190477767586708069E+02    0.446280914924400633E+02    0.415559874888894214E+02    0.423818218984460486E+02    0.267107881426995100E+02    0.249468058438865548E+02    0.227765130155717443E+02   -0.321273698743759363E+06   -0.625460743175560463E+01    1
    0.429486906528472900E+01    0.245233112573623657E+01    0.196388423442840576E+02   -0.800537645816802979E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.674720019102096558E+01    0.188383046984672546E+02    0.466648456165297958E+02    0.464590644113008651E+02    0.453351824442813154E+02    0.984900506872619985E+01    0.260234077997201432E+02    0.302656664921319383E+02   -0.255411534453384083E+06   -0.625660743175562306E+01    1
    0.629912829399108887E+01    0.331686842441558838E+01    0.189829930663108826E+02   -0.866044163703918457E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.961599671840667725E+01    0.181169489026069641E+02    0.163901271688618024E+02    0.604964494505164723E+02    0.119264039972091552E+03    0.178603379115836236E+00    0.710329597733562079E+00    0.158456046715574228E+01   -0.250304427559129894E+06   -0.625860743175563883E+01    1
    0.599949121475219727E+01    0.303267246484756470E+01    0.182587102055549622E+02   -0.442276060581207275E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.903216367959976196E+01    0.178164341449737549E+02    0.158341401601497704E+02    0.596669697640680141E+02    0.121573256795310513E+03    0.169971404182629598E+00    0.673962261378637573E+00    0.149456368573676435E+01   -0.242883569069171848E+06   -0.626060743175564038E+01    1
