    0.312736163993125738E+01    0.239458409410173001E+01    0.186213875135283757E+02   -0.193188619064675993E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.552194573403298783E+01    0.166895013228816147E+02    0.160146428419856002E+01    0.157572855428448522E+01    0.132071086695410833E+01    0.344975761439120010E+00    0.378081268555861660E+00    0.299002389365341070E+00   -0.386004977375053926E+01
    0.219018524885177612E+01    0.284645581245422363E+01    0.176995152235031128E+02   -0.152221548557281494E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.503664106130599976E+01    0.161772997379302979E+02    0.186885195464923881E+01    0.156478793887672585E+01    0.132351975244853626E+01    0.149057468601525300E+00    0.100773785464526477E+00    0.536318446792426184E-01   -0.245094987169227263E+01
    0.312869691744468303E+01    0.217527682049955162E+01    0.185489980193489927E+02   -0.179717630006021056E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.530397373794423466E+01    0.167518217192887811E+02    0.192544434582464974E+01    0.183132569097489450E+01    0.175156411906832243E+01    0.403753076991067772E+00    0.397691197526168327E+00    0.295755908629569186E+00   -0.226747654207518679E+01
    0.338041533381681170E+01    0.186092770748458447E+01    0.176394105849074556E+02   -0.147924921499003048E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.524134304130139661E+01    0.161601613699174251E+02    0.190796174331882673E+01    0.170827590022461018E+01    0.153413126961918866E+01    0.144656139822903373E+00    0.220749050796015173E+00    0.144656139822903373E+00   -0.178180791188406928E+01
    0.538577037723030649E+01    0.118989195746496490E+01    0.174677987387202549E+02   -0.777737609512221262E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.657566233469527184E+01    0.166900611292080328E+02    0.213703443514314362E+01    0.184842634983497511E+01    0.152545221506236572E+01    0.386200992767867068E+00    0.709675603988987658E+00    0.566372514231926028E+00   -0.163097040882002764E+01
    0.467839774321751900E+01    0.933461012706096049E+00    0.166864368196141228E+02   -0.381726106379119745E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.561185875592361505E+01    0.163047107132350035E+02    0.231814993136278913E+01    0.175719335653364195E+01    0.115139347298388217E+01    0.204659878411018931E+00    0.236008672933299163E+00    0.724551608495086208E-01   -0.128375135211289715E+01
    0.370854127679151269E+01    0.156453477621371917E+01    0.174362571289656785E+02   -0.122496767788772631E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.527307605300523186E+01    0.162112894510779526E+02    0.193604605020010445E+01    0.177877954027615748E+01    0.156313379560771515E+01    0.155777243731485354E+00    0.274441973946827122E+00    0.175495128119677185E+00   -0.127714516763278052E+01
    0.356682016832902216E+01    0.193449990897459756E+01    0.179109355078614527E+02   -0.160655680658407229E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.550132007730361927E+01    0.163043787012773791E+02    0.187745923338775711E+01    0.173716938292243572E+01    0.163349839995070800E+01    0.158228147041574924E+00    0.306806727649027278E+00    0.249899028165739945E+00   -0.106172173348524534E+01
    0.328218466564292477E+01    0.230389497839879365E+01    0.181952410977615884E+02   -0.180340539269380828E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.558607964404171842E+01    0.163918357050677805E+02    0.172976574521409088E+01    0.160239208579378056E+01    0.132625857228505839E+01    0.195463529209192244E+00    0.309628068393322242E+00    0.249558021604978364E+00   -0.915817298775143396E+00
    0.406186976314733617E+01    0.177167781226308430E+01    0.181720053097750309E+02   -0.154057676928383547E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.583354757541042090E+01    0.166314285404911963E+02    0.166619794310257441E+01    0.160168137624778151E+01    0.152189972884252422E+01    0.234880626205730220E+00    0.561063715326502122E+00    0.572008490060797348E+00   -0.775457490920734460E+00
    0.536215255471885222E+01    0.153335828525402640E+01    0.180097551446458937E+02   -0.129076533242461622E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.689551083997287861E+01    0.167189898122212774E+02    0.166744848752870944E+01    0.156403289204796048E+01    0.144167483600885649E+01    0.254084950678691579E+00    0.638412116655910578E+00    0.784320258794590996E+00   -0.720361887945266233E+00
    0.489324101142663537E+01    0.234622218339445920E+01    0.193446302207264864E+02   -0.207383115367964344E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.723946319482109502E+01    0.172707990670468448E+02    0.195476646603587589E+01    0.193451856133805089E+01    0.191173966855299748E+01    0.228970055624573482E+00    0.758452763472702962E+00    0.118872073830148883E+01   -0.704876826165271031E+00
    0.593223768219357694E+01    0.199805884179912474E+01    0.187267245694603801E+02   -0.175655712409448772E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.793029652399270191E+01    0.169701674453658917E+02    0.178841629393709356E+01    0.175093136867729560E+01    0.170468828331006805E+01    0.182169730234532562E+00    0.574710466249520602E+00    0.924336217738104149E+00   -0.665966793602887908E+00
    0.443832109110191197E+01    0.157345995356424551E+01    0.177311680256476407E+02   -0.127396036116389944E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.601178104466615792E+01    0.164572076644837395E+02    0.190033203263868788E+01    0.178964341242338487E+01    0.165394342129404692E+01    0.170396616312211674E+00    0.447437460947244070E+00    0.500120986915104648E+00   -0.519393917869134025E+00
    0.605246482528097562E+01    0.255496129527320504E+01    0.198314544031897562E+02   -0.231558027499236108E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.860742612055418022E+01    0.175158741281973960E+02    0.182821135650441824E+01    0.181757378711983786E+01    0.180451858832967149E+01    0.190412491983983051E+00    0.637770637193686207E+00    0.109712022425509770E+01   -0.510051254299731305E+00
    0.218052984872984634E+01    0.192475105997834905E+01    0.187066899092488050E+02   -0.148716604851104717E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.410528090870819540E+01    0.172195238607377590E+02    0.184059932654434300E+01    0.172790292467133955E+01    0.153312706247464581E+01    0.355677661402658385E+00    0.228552211544180789E+00    0.108983283429788927E+00   -0.467964815117664523E+00
    0.207984049661568982E+01    0.170223420385574009E+01    0.175954744632026951E+02   -0.983270934539343777E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.378207470047142991E+01    0.166122035286633505E+02    0.193824156035120510E+01    0.151837582824295492E+01    0.909674443847404812E+00    0.176052611433508949E+00    0.695688418498175282E-01    0.180001843567200413E-01   -0.441337399972941302E+00
    0.350954938029440866E+01    0.209842023891479679E+01    0.181172957122253457E+02   -0.176030645635899052E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.560796961920920545E+01    0.163569892558663561E+02    0.187723757102029887E+01    0.171677804136046941E+01    0.163828485152687331E+01    0.163915313902503246E+00    0.315188361831807817E+00    0.269690096928263123E+00   -0.427901172648882167E+00
    0.614076958559635866E+01    0.247584414078285242E+01    0.197678074529693362E+02   -0.226760244691911295E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.861661372637921019E+01    0.175002050060502228E+02    0.169831483352500467E+01    0.168643472976107800E+01    0.167185460241444050E+01    0.213409863977450542E+00    0.688506013591218102E+00    0.113022987172268219E+01   -0.427587500484229999E+00
    0.392635310711864793E+01    0.202677428271317694E+01    0.184163923776039873E+02   -0.171982206889046307E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.595312738983182488E+01    0.166965703087135253E+02    0.199774114236601541E+01    0.193102268818394429E+01    0.187383544174216898E+01    0.229892730695936520E+00    0.584644282789749004E+00    0.622769113750932468E+00   -0.423467707672151694E+00
    0.312242740314446676E+01    0.242186507973981424E+01    0.185092278153621308E+02   -0.192384156140986473E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.554429248288428056E+01    0.165853862539522652E+02    0.216646819376206556E+01    0.192574950556628033E+01    0.184471549171819449E+01    0.290292437844025919E+00    0.340581193496808710E+00    0.268008084035802230E+00   -0.398141546452800921E+00
    0.373338882936467709E+01    0.169240326926549756E+01    0.176866785960005153E+02   -0.136688373933348606E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.542579209863017464E+01    0.163197948566670306E+02    0.193643899091787186E+01    0.181269937933936132E+01    0.166275103058623586E+01    0.174137724211008094E+00    0.343076666130002372E+00    0.261786615745786433E+00   -0.380275345997781677E+00
    0.438833280637381407E+01    0.163100054210493051E+01    0.181581804159279550E+02   -0.139558362302956773E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.601933334847874413E+01    0.167625967928983854E+02    0.166782474228511979E+01    0.158457426684431435E+01    0.148282368574999657E+01    0.301913680741123569E+00    0.714264948709518399E+00    0.768960913250337330E+00   -0.360934861071822599E+00
    0.333640783117784867E+01    0.155011989139243478E+01    0.177595535613961957E+02   -0.126156544837349971E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.488652772257028367E+01    0.164979881130226964E+02    0.169416170620728712E+01    0.156603182926724016E+01    0.136343330590049927E+01    0.322405433941451380E+00    0.323664830167785189E+00    0.159614782598391791E+00   -0.347112484697995716E+00
    0.286116060358826552E+01    0.185864492844212981E+01    0.175860488067535812E+02   -0.128131655271802902E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.471980553203039577E+01    0.163047322540355530E+02    0.217606752464744657E+01    0.189143642741055995E+01    0.154663515336808177E+01    0.227600234003760310E+00    0.174074937593220846E+00    0.774887233470273745E-01   -0.321352665892500111E+00
    0.212171114311915243E+01    0.249619322620125583E+01    0.175514029234557540E+02   -0.127489952028383069E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.461790436932040826E+01    0.162765034031719225E+02    0.195782386167486688E+01    0.163868848308343895E+01    0.126220431765694574E+01    0.157709163796429491E+00    0.869789933665156556E-01    0.376908971254901193E-01   -0.251497986472037915E+00
    0.204766139777720335E+01    0.171525374940831332E+01    0.175688233456667184E+02   -0.900874796533996047E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.376291514718551667E+01    0.166679485491327242E+02    0.225648024541260561E+01    0.174638504516899884E+01    0.102534160817440267E+01    0.195494613689421726E+00    0.762630016127757021E-01    0.195243335265656431E-01   -0.250837337378138958E+00
    0.560040422801370497E+01    0.244384090879202809E+01    0.196190282311931092E+02   -0.222009337633228654E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.804424513680573305E+01    0.173989348548608227E+02    0.175789087277385758E+01    0.174463741177282095E+01    0.172776937049877422E+01    0.197657297929096198E+00    0.653034169323804536E+00    0.109039838235801301E+01   -0.218358103722286589E+00
    0.206094091591478978E+01    0.160044213192881379E+01    0.182322640306827246E+02   -0.116244334592192855E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.366138304784360358E+01    0.170698206847607956E+02    0.174945596010821580E+01    0.152036872663749789E+01    0.111447843310079020E+01    0.261558456953654594E+00    0.119152879390775845E+00    0.357596228102340027E-01   -0.216574540359500911E+00
    0.219480027913280162E+01    0.108451913603401628E+01    0.175198822450355323E+02   -0.505170606426814217E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.327931941516681791E+01    0.170147116386087163E+02    0.226364247902063376E+01    0.149086668517496457E+01    0.490289211703944572E+00    0.253237971424395580E+00    0.705591485039838567E-01    0.643094453592554446E-02   -0.205968781728027961E+00
    0.329506819772996273E+01    0.109765816876687516E+01    0.171496227527000933E+02   -0.702534308977976085E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.439272636649683790E+01    0.164470884437221159E+02    0.180770292729369597E+01    0.144429770806818825E+01    0.847019806819278021E+00    0.295167557973556427E+00    0.180076014199189866E+00    0.319764854471352791E-01   -0.162311704158328046E+00
    0.285014887330223177E+01    0.184691647124179670E+01    0.173706698345637136E+02   -0.123078788103482806E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.469706534454402824E+01    0.161398819535288851E+02    0.209601051873463984E+01    0.174569580500333155E+01    0.135129786387294915E+01    0.165929267930114643E+00    0.127488693638122097E+00    0.525295737687366190E-01   -0.846247304176994675E-01
    0.563800691495632833E+01    0.945467351424024494E+00    0.166715122334329813E+02   -0.448900745531583212E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.658347426638035316E+01    0.162226114879013963E+02    0.208163016153431268E+01    0.159608245639173951E+01    0.110733333780866605E+01    0.165121791008924768E+00    0.211577857156631743E+00    0.819917553372623009E-01   -0.516930731380353947E-01
    0.495893415175037777E+01    0.230425457369987718E+01    0.192800348025549653E+02   -0.203684557068216510E+01   -0.200000000000000000E+01    0.100000000000000000E+01    0.726318872545025496E+01    0.172431892318728011E+02    0.193010298204777264E+01    0.190897382041659780E+01    0.188417002198000083E+01    0.226357627213979645E+00    0.742827830216006180E+00    0.117037182252682648E+01   -0.443086138577863942E-01
    0.264616400003433228E+01    0.140883952379226685E+01    0.171117654442787170E+02   -0.823791682720184326E+00   -0.200000000000000000E+01    0.100000000000000000E+01    0.405500352382659912E+01    0.162879737615585327E+02    0.208106084631470889E+01    0.155741972492766267E+01    0.797464916954771397E+00    0.171946339572938450E+00    0.763705818871079217E-01    0.153191285081998394E-01   -0.203594029842202318E-01
