param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 3.1875739555592477 2.323707284324733 5.404827890770858 4.010662382498465 3.6651223756813 1.3494549662351976 4.010662382498465
tkin1 1.5306884700512515 1.1299441967996362 2.152630019496848 1.1070863787948604 1.6055725071919116 0.4425706259363188 1.1070863787948604
cdmol1 18.94854083851661 18.447513301126822 19.522786888913334 18.390851041470842 19.009620103466688 0.566285081582705 18.390851041470842
ff1 -1.0956863696198031 -1.5593446442695207 -0.709292442040399 -0.6899513573302647 -1.132014881744518 0.40210620372269434 -0.6899513573302647
xmol1 -2.0 -2.0 -2.0 -2.0 -1.9999999999999998 2.1073424255447017e-08 -2.0
lum1 2.2706788778305054 2.2706788778305054 2.2706788778305054 2.2706788778305054 2.2706788778305054 1.0536712127723509e-08 2.2706788778305054
press1 4.877759943680492 4.134840743281994 6.759778799358618 5.117748761293325 5.270694882873212 1.2024960835547744 5.117748761293325
bacd1 17.817438374202013 17.676594069047248 18.090348274608868 17.700899684140577 17.877605221722213 0.23873128847006314 17.700899684140577
k1mol0 1.956573246749675 1.853855876886323 2.0608241908421427 2.0119497304522156 1.9568834608976622 0.10254742056764839 2.0119497304522156
k2mol0 1.7056570366286918 1.621601083620423 1.7847932780980817 1.6701245149059853 1.703596654545006 0.08047481631110115 1.6701245149059853
k3mol0 1.3839865203350377 1.1177365894518725 1.59625223745343 1.2464164370933042 1.3613398470387519 0.23876488462930415 1.2464164370933042
k1mol1 0.27063853178381264 0.23335968614798053 0.30751068192769665 0.28219978965644593 0.2708203726611808 0.037312524460938336 0.28219978965644593
k2mol1 0.22628332311177624 0.12921240228158146 0.5661264600752853 0.3514224587545178 0.32485216890189833 0.21729609256883373 0.3514224587545178
k3mol1 0.10603231674515483 0.0402058338900317 0.48135946279202685 0.12841928199344346 0.25040364345084987 0.3140605582374017 0.12841928199344346
mass1 7.919247120272473 7.778402815117708 8.192157020679328 7.802708430211037 7.979413967792674 0.23873128847006314 7.802708430211037
